index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,T
4037,721,0.505868619,12.78,23.89,23.89,28.754,11,18.46,1.575,22.82866254
4038,721,0.505868619,12.78,23.89,23.89,28.754,11,23.075,1.575,23.60318426
4039,721,0.505868619,12.78,23.89,23.89,28.754,11,24.875,1.575,23.11934121
4040,721,0.505868619,12.78,23.89,23.89,28.754,11,6.9225,3.425,23.11437502
4041,721,0.505868619,12.78,23.89,23.89,28.754,11,11.5375,3.425,22.50299949
4042,721,0.505868619,12.78,23.89,23.89,28.754,11,16.1525,3.425,22.28486691
4043,721,0.505868619,12.78,23.89,23.89,28.754,11,20.7675,3.425,22.85391806
4044,722,0.505868619,12.78,23.89,23.89,30.282,11,2.825,1.575,23.16271991
4045,722,0.505868619,12.78,23.89,23.89,30.282,11,4.615,1.575,23.55612136
4046,722,0.505868619,12.78,23.89,23.89,30.282,11,9.23,1.575,23.33133668
4047,722,0.505868619,12.78,23.89,23.89,30.282,11,13.845,1.575,22.80714478
4048,722,0.505868619,12.78,23.89,23.89,30.282,11,18.46,1.575,22.92066475
4049,722,0.505868619,12.78,23.89,23.89,30.282,11,23.075,1.575,23.68804603
4050,722,0.505868619,12.78,23.89,23.89,30.282,11,24.875,1.575,23.10569624
4051,722,0.505868619,12.78,23.89,23.89,30.282,11,6.9225,3.425,23.55605343
4052,722,0.505868619,12.78,23.89,23.89,30.282,11,11.5375,3.425,22.65936261
4053,722,0.505868619,12.78,23.89,23.89,30.282,11,16.1525,3.425,22.51749114
4054,722,0.505868619,12.78,23.89,23.89,30.282,11,20.7675,3.425,22.97622889
4055,723,0.505868619,12.78,23.89,23.89,31.671,11,2.825,1.575,23.2950335
4056,723,0.505868619,12.78,23.89,23.89,31.671,11,4.615,1.575,23.67804008
4057,723,0.505868619,12.78,23.89,23.89,31.671,11,9.23,1.575,23.13722673
4058,723,0.505868619,12.78,23.89,23.89,31.671,11,13.845,1.575,22.86423823
4059,723,0.505868619,12.78,23.89,23.89,31.671,11,18.46,1.575,22.82548821
4060,723,0.505868619,12.78,23.89,23.89,31.671,11,23.075,1.575,23.48915619
4061,723,0.505868619,12.78,23.89,23.89,31.671,11,24.875,1.575,23.10295489
4062,723,0.505868619,12.78,23.89,23.89,31.671,11,6.9225,3.425,23.00513484
4063,723,0.505868619,12.78,23.89,23.89,31.671,11,11.5375,3.425,22.62190058
4064,723,0.505868619,12.78,23.89,23.89,31.671,11,16.1525,3.425,22.56972912
4065,723,0.505868619,12.78,23.89,23.89,31.671,11,20.7675,3.425,22.96109719
4066,724,0.505868619,12.78,25.97,25.97,28.754,11,2.825,1.575,24.71122173
4067,724,0.505868619,12.78,25.97,25.97,28.754,11,4.615,1.575,25.25894345
4068,724,0.505868619,12.78,25.97,25.97,28.754,11,9.23,1.575,24.39326291
4069,724,0.505868619,12.78,25.97,25.97,28.754,11,13.845,1.575,24.12793167
4070,724,0.505868619,12.78,25.97,25.97,28.754,11,18.46,1.575,24.12975082
4071,724,0.505868619,12.78,25.97,25.97,28.754,11,23.075,1.575,25.18489129
4072,724,0.505868619,12.78,25.97,25.97,28.754,11,24.875,1.575,24.5516525
4073,724,0.505868619,12.78,25.97,25.97,28.754,11,6.9225,3.425,24.19539892
4074,724,0.505868619,12.78,25.97,25.97,28.754,11,11.5375,3.425,23.73999682
4075,724,0.505868619,12.78,25.97,25.97,28.754,11,16.1525,3.425,24.03399073
4076,724,0.505868619,12.78,25.97,25.97,28.754,11,20.7675,3.425,24.04317693
4077,725,0.505868619,12.78,25.97,25.97,30.282,11,2.825,1.575,24.7527498
4078,725,0.505868619,12.78,25.97,25.97,30.282,11,4.615,1.575,25.29054239
4079,725,0.505868619,12.78,25.97,25.97,30.282,11,9.23,1.575,24.50780184
4080,725,0.505868619,12.78,25.97,25.97,30.282,11,13.845,1.575,24.1770774
4081,725,0.505868619,12.78,25.97,25.97,30.282,11,18.46,1.575,24.28190612
4082,725,0.505868619,12.78,25.97,25.97,30.282,11,23.075,1.575,25.11665881
4083,725,0.505868619,12.78,25.97,25.97,30.282,11,24.875,1.575,24.69558199
4084,725,0.505868619,12.78,25.97,25.97,30.282,11,6.9225,3.425,24.30833273
4085,725,0.505868619,12.78,25.97,25.97,30.282,11,11.5375,3.425,23.84335949
4086,725,0.505868619,12.78,25.97,25.97,30.282,11,16.1525,3.425,23.8646532
4087,725,0.505868619,12.78,25.97,25.97,30.282,11,20.7675,3.425,24.31286026
4088,726,0.505868619,12.78,25.97,25.97,31.671,11,2.825,1.575,24.77090279
4089,726,0.505868619,12.78,25.97,25.97,31.671,11,4.615,1.575,25.30898315
4090,726,0.505868619,12.78,25.97,25.97,31.671,11,9.23,1.575,24.64152529
4091,726,0.505868619,12.78,25.97,25.97,31.671,11,13.845,1.575,24.22724118
4092,726,0.505868619,12.78,25.97,25.97,31.671,11,18.46,1.575,24.28339916
4093,726,0.505868619,12.78,25.97,25.97,31.671,11,23.075,1.575,25.10562795
4094,726,0.505868619,12.78,25.97,25.97,31.671,11,24.875,1.575,24.6651277
4095,726,0.505868619,12.78,25.97,25.97,31.671,11,6.9225,3.425,24.77148687
4096,726,0.505868619,12.78,25.97,25.97,31.671,11,11.5375,3.425,23.81384763
4097,726,0.505868619,12.78,25.97,25.97,31.671,11,16.1525,3.425,24.0676497
4098,726,0.505868619,12.78,25.97,25.97,31.671,11,20.7675,3.425,24.30953432
4099,727,0.505868619,12.78,28.06,28.06,28.754,11,2.825,1.575,26.40507981
4100,727,0.505868619,12.78,28.06,28.06,28.754,11,4.615,1.575,26.84493838
4101,727,0.505868619,12.78,28.06,28.06,28.754,11,9.23,1.575,25.95711443
4102,727,0.505868619,12.78,28.06,28.06,28.754,11,13.845,1.575,25.48282572
4103,727,0.505868619,12.78,28.06,28.06,28.754,11,18.46,1.575,25.88343642
4104,727,0.505868619,12.78,28.06,28.06,28.754,11,23.075,1.575,26.74788891
4105,727,0.505868619,12.78,28.06,28.06,28.754,11,24.875,1.575,26.16332804
4106,727,0.505868619,12.78,28.06,28.06,28.754,11,6.9225,3.425,25.98097619
4107,727,0.505868619,12.78,28.06,28.06,28.754,11,11.5375,3.425,25.41168865
4108,727,0.505868619,12.78,28.06,28.06,28.754,11,16.1525,3.425,25.07879247
4109,727,0.505868619,12.78,28.06,28.06,28.754,11,20.7675,3.425,25.78684881
4110,728,0.505868619,12.78,28.06,28.06,30.282,11,2.825,1.575,26.33759479
4111,728,0.505868619,12.78,28.06,28.06,30.282,11,4.615,1.575,26.8197966
4112,728,0.505868619,12.78,28.06,28.06,30.282,11,9.23,1.575,25.85752365
4113,728,0.505868619,12.78,28.06,28.06,30.282,11,13.845,1.575,25.6544978
4114,728,0.505868619,12.78,28.06,28.06,30.282,11,18.46,1.575,25.62924366
4115,728,0.505868619,12.78,28.06,28.06,30.282,11,23.075,1.575,26.74687275
4116,728,0.505868619,12.78,28.06,28.06,30.282,11,24.875,1.575,26.12026077
4117,728,0.505868619,12.78,28.06,28.06,30.282,11,6.9225,3.425,25.8586718
4118,728,0.505868619,12.78,28.06,28.06,30.282,11,11.5375,3.425,25.22853658
4119,728,0.505868619,12.78,28.06,28.06,30.282,11,16.1525,3.425,25.6321761
4120,728,0.505868619,12.78,28.06,28.06,30.282,11,20.7675,3.425,25.60588724
4121,729,0.505868619,12.78,28.06,28.06,31.671,11,2.825,1.575,26.32113598
4122,729,0.505868619,12.78,28.06,28.06,31.671,11,4.615,1.575,26.92075052
4123,729,0.505868619,12.78,28.06,28.06,31.671,11,9.23,1.575,25.98752481
4124,729,0.505868619,12.78,28.06,28.06,31.671,11,13.845,1.575,25.54690855
4125,729,0.505868619,12.78,28.06,28.06,31.671,11,18.46,1.575,25.75871511
4126,729,0.505868619,12.78,28.06,28.06,31.671,11,23.075,1.575,26.6993126
4127,729,0.505868619,12.78,28.06,28.06,31.671,11,24.875,1.575,26.24823136
4128,729,0.505868619,12.78,28.06,28.06,31.671,11,6.9225,3.425,25.87708827
4129,729,0.505868619,12.78,28.06,28.06,31.671,11,11.5375,3.425,25.38659378
4130,729,0.505868619,12.78,28.06,28.06,31.671,11,16.1525,3.425,25.36375184
4131,729,0.505868619,12.78,28.06,28.06,31.671,11,20.7675,3.425,25.97666051
4132,730,0.60993302,4.44,23.89,23.89,24.584,11,2.825,1.575,21.32896948
4133,730,0.60993302,4.44,23.89,23.89,24.584,11,4.615,1.575,22.01063548
4134,730,0.60993302,4.44,23.89,23.89,24.584,11,9.23,1.575,20.82487702
4135,730,0.60993302,4.44,23.89,23.89,24.584,11,13.845,1.575,20.37553442
4136,730,0.60993302,4.44,23.89,23.89,24.584,11,18.46,1.575,20.54031149
4137,730,0.60993302,4.44,23.89,23.89,24.584,11,23.075,1.575,21.85194547
4138,730,0.60993302,4.44,23.89,23.89,24.584,11,24.875,1.575,21.20431171
4139,730,0.60993302,4.44,23.89,23.89,24.584,11,6.9225,3.425,20.61388695
4140,730,0.60993302,4.44,23.89,23.89,24.584,11,11.5375,3.425,20.1639247
4141,730,0.60993302,4.44,23.89,23.89,24.584,11,16.1525,3.425,20.23239953
4142,730,0.60993302,4.44,23.89,23.89,24.584,11,20.7675,3.425,20.57691123
4143,731,0.60993302,4.44,23.89,23.89,26.112,11,2.825,1.575,21.46357831
4144,731,0.60993302,4.44,23.89,23.89,26.112,11,4.615,1.575,22.02723404
4145,731,0.60993302,4.44,23.89,23.89,26.112,11,9.23,1.575,20.87311217
4146,731,0.60993302,4.44,23.89,23.89,26.112,11,13.845,1.575,20.57824187
4147,731,0.60993302,4.44,23.89,23.89,26.112,11,18.46,1.575,20.45144147
4148,731,0.60993302,4.44,23.89,23.89,26.112,11,23.075,1.575,21.86960454
4149,731,0.60993302,4.44,23.89,23.89,26.112,11,24.875,1.575,21.25476883
4150,731,0.60993302,4.44,23.89,23.89,26.112,11,6.9225,3.425,21.15334344
4151,731,0.60993302,4.44,23.89,23.89,26.112,11,11.5375,3.425,20.07141416
4152,731,0.60993302,4.44,23.89,23.89,26.112,11,16.1525,3.425,20.23111508
4153,731,0.60993302,4.44,23.89,23.89,26.112,11,20.7675,3.425,20.43242264
4154,732,0.60993302,4.44,23.89,23.89,27.501,11,2.825,1.575,21.45886583
4155,732,0.60993302,4.44,23.89,23.89,27.501,11,4.615,1.575,22.03220024
4156,732,0.60993302,4.44,23.89,23.89,27.501,11,9.23,1.575,20.95964848
4157,732,0.60993302,4.44,23.89,23.89,27.501,11,13.845,1.575,20.29674492
4158,732,0.60993302,4.44,23.89,23.89,27.501,11,18.46,1.575,20.63236476
4159,732,0.60993302,4.44,23.89,23.89,27.501,11,23.075,1.575,21.87833576
4160,732,0.60993302,4.44,23.89,23.89,27.501,11,24.875,1.575,21.30426139
4161,732,0.60993302,4.44,23.89,23.89,27.501,11,6.9225,3.425,20.9009831
4162,732,0.60993302,4.44,23.89,23.89,27.501,11,11.5375,3.425,20.02459172
4163,732,0.60993302,4.44,23.89,23.89,27.501,11,16.1525,3.425,20.10172953
4164,732,0.60993302,4.44,23.89,23.89,27.501,11,20.7675,3.425,20.72202752
4165,733,0.60993302,4.44,25.97,25.97,24.584,11,2.825,1.575,23.04177061
4166,733,0.60993302,4.44,25.97,25.97,24.584,11,4.615,1.575,23.48473509
4167,733,0.60993302,4.44,25.97,25.97,24.584,11,9.23,1.575,22.28833336
4168,733,0.60993302,4.44,25.97,25.97,24.584,11,13.845,1.575,21.68496684
4169,733,0.60993302,4.44,25.97,25.97,24.584,11,18.46,1.575,22.02026415
4170,733,0.60993302,4.44,25.97,25.97,24.584,11,23.075,1.575,23.42455504
4171,733,0.60993302,4.44,25.97,25.97,24.584,11,24.875,1.575,22.72475717
4172,733,0.60993302,4.44,25.97,25.97,24.584,11,6.9225,3.425,22.40161127
4173,733,0.60993302,4.44,25.97,25.97,24.584,11,11.5375,3.425,21.61956933
4174,733,0.60993302,4.44,25.97,25.97,24.584,11,16.1525,3.425,21.46919687
4175,733,0.60993302,4.44,25.97,25.97,24.584,11,20.7675,3.425,22.03950335
4176,734,0.60993302,4.44,25.97,25.97,26.112,11,2.825,1.575,23.03761632
4177,734,0.60993302,4.44,25.97,25.97,26.112,11,4.615,1.575,23.4950047
4178,734,0.60993302,4.44,25.97,25.97,26.112,11,9.23,1.575,22.63865674
4179,734,0.60993302,4.44,25.97,25.97,26.112,11,13.845,1.575,21.73415468
4180,734,0.60993302,4.44,25.97,25.97,26.112,11,18.46,1.575,22.10258563
4181,734,0.60993302,4.44,25.97,25.97,26.112,11,23.075,1.575,23.46975395
4182,734,0.60993302,4.44,25.97,25.97,26.112,11,24.875,1.575,22.7371025
4183,734,0.60993302,4.44,25.97,25.97,26.112,11,6.9225,3.425,22.92352989
4184,734,0.60993302,4.44,25.97,25.97,26.112,11,11.5375,3.425,21.69603948
4185,734,0.60993302,4.44,25.97,25.97,26.112,11,16.1525,3.425,21.33091689
4186,734,0.60993302,4.44,25.97,25.97,26.112,11,20.7675,3.425,22.21435271
4187,735,0.60993302,4.44,25.97,25.97,27.501,11,2.825,1.575,23.11322987
4188,735,0.60993302,4.44,25.97,25.97,27.501,11,4.615,1.575,23.69826415
4189,735,0.60993302,4.44,25.97,25.97,27.501,11,9.23,1.575,22.36933467
4190,735,0.60993302,4.44,25.97,25.97,27.501,11,13.845,1.575,21.75269562
4191,735,0.60993302,4.44,25.97,25.97,27.501,11,18.46,1.575,22.14561285
4192,735,0.60993302,4.44,25.97,25.97,27.501,11,23.075,1.575,23.47203654
4193,735,0.60993302,4.44,25.97,25.97,27.501,11,24.875,1.575,22.78183823
4194,735,0.60993302,4.44,25.97,25.97,27.501,11,6.9225,3.425,22.50493893
4195,735,0.60993302,4.44,25.97,25.97,27.501,11,11.5375,3.425,21.8831338
4196,735,0.60993302,4.44,25.97,25.97,27.501,11,16.1525,3.425,21.50468619
4197,735,0.60993302,4.44,25.97,25.97,27.501,11,20.7675,3.425,22.30586532
4198,736,0.60993302,4.44,28.06,28.06,24.584,11,2.825,1.575,24.64160445
4199,736,0.60993302,4.44,28.06,28.06,24.584,11,4.615,1.575,25.14700223
4200,736,0.60993302,4.44,28.06,28.06,24.584,11,9.23,1.575,23.7827627
4201,736,0.60993302,4.44,28.06,28.06,24.584,11,13.845,1.575,23.10753554
4202,736,0.60993302,4.44,28.06,28.06,24.584,11,18.46,1.575,23.65351565
4203,736,0.60993302,4.44,28.06,28.06,24.584,11,23.075,1.575,25.02451723
4204,736,0.60993302,4.44,28.06,28.06,24.584,11,24.875,1.575,24.2806217
4205,736,0.60993302,4.44,28.06,28.06,24.584,11,6.9225,3.425,23.9859571
4206,736,0.60993302,4.44,28.06,28.06,24.584,11,11.5375,3.425,23.25126027
4207,736,0.60993302,4.44,28.06,28.06,24.584,11,16.1525,3.425,22.82067861
4208,736,0.60993302,4.44,28.06,28.06,24.584,11,20.7675,3.425,23.72745988
4209,737,0.60993302,4.44,28.06,28.06,26.112,11,2.825,1.575,24.61795656
4210,737,0.60993302,4.44,28.06,28.06,26.112,11,4.615,1.575,25.06217628
4211,737,0.60993302,4.44,28.06,28.06,26.112,11,9.23,1.575,23.68094474
4212,737,0.60993302,4.44,28.06,28.06,26.112,11,13.845,1.575,23.06494572
4213,737,0.60993302,4.44,28.06,28.06,26.112,11,18.46,1.575,23.55044714
4214,737,0.60993302,4.44,28.06,28.06,26.112,11,23.075,1.575,25.08516192
4215,737,0.60993302,4.44,28.06,28.06,26.112,11,24.875,1.575,24.30509109
4216,737,0.60993302,4.44,28.06,28.06,26.112,11,6.9225,3.425,23.86920862
4217,737,0.60993302,4.44,28.06,28.06,26.112,11,11.5375,3.425,22.88035459
4218,737,0.60993302,4.44,28.06,28.06,26.112,11,16.1525,3.425,22.85068531
4219,737,0.60993302,4.44,28.06,28.06,26.112,11,20.7675,3.425,23.49399906
4220,738,0.60993302,4.44,28.06,28.06,27.501,11,2.825,1.575,24.62316033
4221,738,0.60993302,4.44,28.06,28.06,27.501,11,4.615,1.575,25.26244731
4222,738,0.60993302,4.44,28.06,28.06,27.501,11,9.23,1.575,23.66326772
4223,738,0.60993302,4.44,28.06,28.06,27.501,11,13.845,1.575,23.08599715
4224,738,0.60993302,4.44,28.06,28.06,27.501,11,18.46,1.575,23.5730735
4225,738,0.60993302,4.44,28.06,28.06,27.501,11,23.075,1.575,25.09717428
4226,738,0.60993302,4.44,28.06,28.06,27.501,11,24.875,1.575,24.31445127
4227,738,0.60993302,4.44,28.06,28.06,27.501,11,6.9225,3.425,23.60390252
4228,738,0.60993302,4.44,28.06,28.06,27.501,11,11.5375,3.425,22.88050285
4229,738,0.60993302,4.44,28.06,28.06,27.501,11,16.1525,3.425,22.8734968
4230,738,0.60993302,4.44,28.06,28.06,27.501,11,20.7675,3.425,23.65646086
4231,739,0.60993302,8.61,23.89,23.89,26.664,11,2.825,1.575,22.18438941
4232,739,0.60993302,8.61,23.89,23.89,26.664,11,4.615,1.575,22.67719371
4233,739,0.60993302,8.61,23.89,23.89,26.664,11,9.23,1.575,21.82915821
4234,739,0.60993302,8.61,23.89,23.89,26.664,11,13.845,1.575,21.41608137
4235,739,0.60993302,8.61,23.89,23.89,26.664,11,18.46,1.575,21.61363
4236,739,0.60993302,8.61,23.89,23.89,26.664,11,23.075,1.575,22.61279224
4237,739,0.60993302,8.61,23.89,23.89,26.664,11,24.875,1.575,21.92793935
4238,739,0.60993302,8.61,23.89,23.89,26.664,11,6.9225,3.425,22.03066931
4239,739,0.60993302,8.61,23.89,23.89,26.664,11,11.5375,3.425,21.20183411
4240,739,0.60993302,8.61,23.89,23.89,26.664,11,16.1525,3.425,21.28425605
4241,739,0.60993302,8.61,23.89,23.89,26.664,11,20.7675,3.425,21.73712715
4242,740,0.60993302,8.61,23.89,23.89,28.192,11,2.825,1.575,22.09530261
4243,740,0.60993302,8.61,23.89,23.89,28.192,11,4.615,1.575,22.66113161
4244,740,0.60993302,8.61,23.89,23.89,28.192,11,9.23,1.575,21.83509874
4245,740,0.60993302,8.61,23.89,23.89,28.192,11,13.845,1.575,21.50863334
4246,740,0.60993302,8.61,23.89,23.89,28.192,11,18.46,1.575,21.66913499
4247,740,0.60993302,8.61,23.89,23.89,28.192,11,23.075,1.575,22.66947089
4248,740,0.60993302,8.61,23.89,23.89,28.192,11,24.875,1.575,22.01662089
4249,740,0.60993302,8.61,23.89,23.89,28.192,11,6.9225,3.425,22.2562635
4250,740,0.60993302,8.61,23.89,23.89,28.192,11,11.5375,3.425,21.25984017
4251,740,0.60993302,8.61,23.89,23.89,28.192,11,16.1525,3.425,21.56946359
4252,740,0.60993302,8.61,23.89,23.89,28.192,11,20.7675,3.425,22.29130477
4253,741,0.60993302,8.61,23.89,23.89,29.581,11,2.825,1.575,22.20841002
4254,741,0.60993302,8.61,23.89,23.89,29.581,11,4.615,1.575,22.75118537
4255,741,0.60993302,8.61,23.89,23.89,29.581,11,9.23,1.575,22.10775701
4256,741,0.60993302,8.61,23.89,23.89,29.581,11,13.845,1.575,21.54959385
4257,741,0.60993302,8.61,23.89,23.89,29.581,11,18.46,1.575,21.4588789
4258,741,0.60993302,8.61,23.89,23.89,29.581,11,23.075,1.575,22.33953774
4259,741,0.60993302,8.61,23.89,23.89,29.581,11,24.875,1.575,21.95110861
4260,741,0.60993302,8.61,23.89,23.89,29.581,11,6.9225,3.425,22.19003445
4261,741,0.60993302,8.61,23.89,23.89,29.581,11,11.5375,3.425,21.49997654
4262,741,0.60993302,8.61,23.89,23.89,29.581,11,16.1525,3.425,21.29570148
4263,741,0.60993302,8.61,23.89,23.89,29.581,11,20.7675,3.425,21.83468456
4264,742,0.60993302,8.61,25.97,25.97,26.664,11,2.825,1.575,23.64090552
4265,742,0.60993302,8.61,25.97,25.97,26.664,11,4.615,1.575,24.31334896
4266,742,0.60993302,8.61,25.97,25.97,26.664,11,9.23,1.575,23.5349147
4267,742,0.60993302,8.61,25.97,25.97,26.664,11,13.845,1.575,22.73953995
4268,742,0.60993302,8.61,25.97,25.97,26.664,11,18.46,1.575,22.91389099
4269,742,0.60993302,8.61,25.97,25.97,26.664,11,23.075,1.575,24.25881399
4270,742,0.60993302,8.61,25.97,25.97,26.664,11,24.875,1.575,23.54076223
4271,742,0.60993302,8.61,25.97,25.97,26.664,11,6.9225,3.425,23.6061019
4272,742,0.60993302,8.61,25.97,25.97,26.664,11,11.5375,3.425,22.62892019
4273,742,0.60993302,8.61,25.97,25.97,26.664,11,16.1525,3.425,22.60363375
4274,742,0.60993302,8.61,25.97,25.97,26.664,11,20.7675,3.425,22.97517056
4275,743,0.60993302,8.61,25.97,25.97,28.192,11,2.825,1.575,23.69972992
4276,743,0.60993302,8.61,25.97,25.97,28.192,11,4.615,1.575,24.36283587
4277,743,0.60993302,8.61,25.97,25.97,28.192,11,9.23,1.575,23.22322421
4278,743,0.60993302,8.61,25.97,25.97,28.192,11,13.845,1.575,22.68961328
4279,743,0.60993302,8.61,25.97,25.97,28.192,11,18.46,1.575,22.93616508
4280,743,0.60993302,8.61,25.97,25.97,28.192,11,23.075,1.575,24.14737983
4281,743,0.60993302,8.61,25.97,25.97,28.192,11,24.875,1.575,23.53431846
4282,743,0.60993302,8.61,25.97,25.97,28.192,11,6.9225,3.425,23.6603613
4283,743,0.60993302,8.61,25.97,25.97,28.192,11,11.5375,3.425,22.58173636
4284,743,0.60993302,8.61,25.97,25.97,28.192,11,16.1525,3.425,22.60685702
4285,743,0.60993302,8.61,25.97,25.97,28.192,11,20.7675,3.425,23.22029994
4286,744,0.60993302,8.61,25.97,25.97,29.581,11,2.825,1.575,23.83119644
4287,744,0.60993302,8.61,25.97,25.97,29.581,11,4.615,1.575,24.38505941
4288,744,0.60993302,8.61,25.97,25.97,29.581,11,9.23,1.575,23.49088897
4289,744,0.60993302,8.61,25.97,25.97,29.581,11,13.845,1.575,22.84073912
4290,744,0.60993302,8.61,25.97,25.97,29.581,11,18.46,1.575,22.96079484
4291,744,0.60993302,8.61,25.97,25.97,29.581,11,23.075,1.575,24.22279912
4292,744,0.60993302,8.61,25.97,25.97,29.581,11,24.875,1.575,23.54087313
4293,744,0.60993302,8.61,25.97,25.97,29.581,11,6.9225,3.425,23.58951183
4294,744,0.60993302,8.61,25.97,25.97,29.581,11,11.5375,3.425,22.85949575
4295,744,0.60993302,8.61,25.97,25.97,29.581,11,16.1525,3.425,22.50438482
4296,744,0.60993302,8.61,25.97,25.97,29.581,11,20.7675,3.425,23.10684349
4297,745,0.60993302,8.61,28.06,28.06,26.664,11,2.825,1.575,25.29070108
4298,745,0.60993302,8.61,28.06,28.06,26.664,11,4.615,1.575,25.930286
4299,745,0.60993302,8.61,28.06,28.06,26.664,11,9.23,1.575,24.62859342
4300,745,0.60993302,8.61,28.06,28.06,26.664,11,13.845,1.575,24.31963659
4301,745,0.60993302,8.61,28.06,28.06,26.664,11,18.46,1.575,24.35778407
4302,745,0.60993302,8.61,28.06,28.06,26.664,11,23.075,1.575,25.63100378
4303,745,0.60993302,8.61,28.06,28.06,26.664,11,24.875,1.575,25.04761562
4304,745,0.60993302,8.61,28.06,28.06,26.664,11,6.9225,3.425,24.86005313
4305,745,0.60993302,8.61,28.06,28.06,26.664,11,11.5375,3.425,24.27952555
4306,745,0.60993302,8.61,28.06,28.06,26.664,11,16.1525,3.425,23.97232523
4307,745,0.60993302,8.61,28.06,28.06,26.664,11,20.7675,3.425,24.3898033
4308,746,0.60993302,8.61,28.06,28.06,28.192,11,2.825,1.575,25.34394694
4309,746,0.60993302,8.61,28.06,28.06,28.192,11,4.615,1.575,25.95766724
4310,746,0.60993302,8.61,28.06,28.06,28.192,11,9.23,1.575,24.75130669
4311,746,0.60993302,8.61,28.06,28.06,28.192,11,13.845,1.575,24.29570192
4312,746,0.60993302,8.61,28.06,28.06,28.192,11,18.46,1.575,24.33400358
4313,746,0.60993302,8.61,28.06,28.06,28.192,11,23.075,1.575,25.55121799
4314,746,0.60993302,8.61,28.06,28.06,28.192,11,24.875,1.575,25.12607313
4315,746,0.60993302,8.61,28.06,28.06,28.192,11,6.9225,3.425,24.73971096
4316,746,0.60993302,8.61,28.06,28.06,28.192,11,11.5375,3.425,24.1723679
4317,746,0.60993302,8.61,28.06,28.06,28.192,11,16.1525,3.425,24.25254397
4318,746,0.60993302,8.61,28.06,28.06,28.192,11,20.7675,3.425,24.31347371
4319,747,0.60993302,8.61,28.06,28.06,29.581,11,2.825,1.575,25.31773965
4320,747,0.60993302,8.61,28.06,28.06,29.581,11,4.615,1.575,25.92381363
4321,747,0.60993302,8.61,28.06,28.06,29.581,11,9.23,1.575,24.74762222
4322,747,0.60993302,8.61,28.06,28.06,29.581,11,13.845,1.575,24.24907489
4323,747,0.60993302,8.61,28.06,28.06,29.581,11,18.46,1.575,24.3857705
4324,747,0.60993302,8.61,28.06,28.06,29.581,11,23.075,1.575,25.57946971
4325,747,0.60993302,8.61,28.06,28.06,29.581,11,24.875,1.575,25.14687003
