index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT
1960,466,0.393132184,29.44,18.33,19.302,14.727,7,4.615,1.575,21.26360658
1961,466,0.393132184,29.44,18.33,19.302,14.727,7,13.845,1.575,21.33582384
1962,466,0.393132184,29.44,18.33,19.302,14.727,7,23.075,1.575,21.30800366
1963,466,0.393132184,29.44,18.33,19.302,14.727,7,24.875,1.575,20.92071523
1964,466,0.393132184,29.44,18.33,19.302,14.727,7,6.9225,3.425,21.21998354
1965,466,0.393132184,29.44,18.33,19.302,14.727,7,11.5375,3.425,21.21249875
1966,466,0.393132184,29.44,18.33,19.302,14.727,7,20.7675,3.425,21.22466752
1967,467,0.393132184,29.44,18.33,19.302,12.504,7,4.615,1.575,21.24834369
1968,467,0.393132184,29.44,18.33,19.302,12.504,7,13.845,1.575,21.3159563
1969,467,0.393132184,29.44,18.33,19.302,12.504,7,23.075,1.575,21.29150525
1970,467,0.393132184,29.44,18.33,19.302,12.504,7,24.875,1.575,20.83278751
1971,467,0.393132184,29.44,18.33,19.302,12.504,7,6.9225,3.425,21.15160148
1972,467,0.393132184,29.44,18.33,19.302,12.504,7,11.5375,3.425,21.15164825
1973,467,0.393132184,29.44,18.33,19.302,12.504,7,20.7675,3.425,21.1606645
1974,468,0.393132184,29.44,18.33,19.302,11.671,7,4.615,1.575,21.24176064
1975,468,0.393132184,29.44,18.33,19.302,11.671,7,13.845,1.575,21.30880651
1976,468,0.393132184,29.44,18.33,19.302,11.671,7,23.075,1.575,21.2858256
1977,468,0.393132184,29.44,18.33,19.302,11.671,7,24.875,1.575,20.80064184
1978,468,0.393132184,29.44,18.33,19.302,11.671,7,6.9225,3.425,21.12678316
1979,468,0.393132184,29.44,18.33,19.302,11.671,7,11.5375,3.425,21.12791772
1980,468,0.393132184,29.44,18.33,19.302,11.671,7,20.7675,3.425,21.13760746
1981,469,0.393132184,35,14.17,14.587,17.497,7,4.615,1.575,17.40162267
1982,469,0.393132184,35,14.17,14.587,17.497,7,13.845,1.575,17.50809877
1983,469,0.393132184,35,14.17,14.587,17.497,7,23.075,1.575,17.45421469
1984,469,0.393132184,35,14.17,14.587,17.497,7,24.875,1.575,17.22463377
1985,469,0.393132184,35,14.17,14.587,17.497,7,6.9225,3.425,17.49959136
1986,469,0.393132184,35,14.17,14.587,17.497,7,11.5375,3.425,17.51475025
1987,469,0.393132184,35,14.17,14.587,17.497,7,20.7675,3.425,17.51532922
1988,470,0.393132184,35,14.17,14.587,15.274,7,4.615,1.575,17.38374526
1989,470,0.393132184,35,14.17,14.587,15.274,7,13.845,1.575,17.48855977
1990,470,0.393132184,35,14.17,14.587,15.274,7,23.075,1.575,17.43857135
1991,470,0.393132184,35,14.17,14.587,15.274,7,24.875,1.575,17.134338
1992,470,0.393132184,35,14.17,14.587,15.274,7,6.9225,3.425,17.43378578
1993,470,0.393132184,35,14.17,14.587,15.274,7,11.5375,3.425,17.44680995
1994,470,0.393132184,35,14.17,14.587,15.274,7,20.7675,3.425,17.44952194
1995,471,0.393132184,35,14.17,14.587,14.441,7,4.615,1.575,17.37619218
1996,471,0.393132184,35,14.17,14.587,14.441,7,13.845,1.575,17.48181094
1997,471,0.393132184,35,14.17,14.587,14.441,7,23.075,1.575,17.43245732
1998,471,0.393132184,35,14.17,14.587,14.441,7,24.875,1.575,17.10030133
1999,471,0.393132184,35,14.17,14.587,14.441,7,6.9225,3.425,17.40910895
2000,471,0.393132184,35,14.17,14.587,14.441,7,11.5375,3.425,17.42165818
2001,471,0.393132184,35,14.17,14.587,14.441,7,20.7675,3.425,17.42490206
2002,472,0.393132184,35,14.17,15.142,17.497,7,4.615,1.575,17.80842126
2003,472,0.393132184,35,14.17,15.142,17.497,7,13.845,1.575,17.90940024
2004,472,0.393132184,35,14.17,15.142,17.497,7,23.075,1.575,17.85711212
2005,472,0.393132184,35,14.17,15.142,17.497,7,24.875,1.575,17.62715419
2006,472,0.393132184,35,14.17,15.142,17.497,7,6.9225,3.425,17.90671848
2007,472,0.393132184,35,14.17,15.142,17.497,7,11.5375,3.425,17.91971742
2008,472,0.393132184,35,14.17,15.142,17.497,7,20.7675,3.425,17.91963164
2009,473,0.393132184,35,14.17,15.142,15.274,7,4.615,1.575,17.78855803
2010,473,0.393132184,35,14.17,15.142,15.274,7,13.845,1.575,17.89041
2011,473,0.393132184,35,14.17,15.142,15.274,7,23.075,1.575,17.84015766
2012,473,0.393132184,35,14.17,15.142,15.274,7,24.875,1.575,17.53097556
2013,473,0.393132184,35,14.17,15.142,15.274,7,6.9225,3.425,17.84074898
2014,473,0.393132184,35,14.17,15.142,15.274,7,11.5375,3.425,17.85190144
2015,473,0.393132184,35,14.17,15.142,15.274,7,20.7675,3.425,17.85449044
2016,474,0.393132184,35,14.17,15.142,14.441,7,4.615,1.575,17.78189828
2017,474,0.393132184,35,14.17,15.142,14.441,7,13.845,1.575,17.88330134
2018,474,0.393132184,35,14.17,15.142,14.441,7,23.075,1.575,17.83426825
2019,474,0.393132184,35,14.17,15.142,14.441,7,24.875,1.575,17.49654847
2020,474,0.393132184,35,14.17,15.142,14.441,7,6.9225,3.425,17.81596182
2021,474,0.393132184,35,14.17,15.142,14.441,7,11.5375,3.425,17.82686547
2022,474,0.393132184,35,14.17,15.142,14.441,7,20.7675,3.425,17.83087457
2023,475,0.393132184,35,15.56,15.977,17.497,7,4.615,1.575,18.59083959
2024,475,0.393132184,35,15.56,15.977,17.497,7,13.845,1.575,18.68877119
2025,475,0.393132184,35,15.56,15.977,17.497,7,23.075,1.575,18.63491622
2026,475,0.393132184,35,15.56,15.977,17.497,7,24.875,1.575,18.37189545
2027,475,0.393132184,35,15.56,15.977,17.497,7,6.9225,3.425,18.65706088
2028,475,0.393132184,35,15.56,15.977,17.497,7,11.5375,3.425,18.67025514
2029,475,0.393132184,35,15.56,15.977,17.497,7,20.7675,3.425,18.6681942
2030,476,0.393132184,35,15.56,15.977,15.274,7,4.615,1.575,18.57080859
2031,476,0.393132184,35,15.56,15.977,15.274,7,13.845,1.575,18.66926554
2032,476,0.393132184,35,15.56,15.977,15.274,7,23.075,1.575,18.6195948
2033,476,0.393132184,35,15.56,15.977,15.274,7,24.875,1.575,18.27968573
2034,476,0.393132184,35,15.56,15.977,15.274,7,6.9225,3.425,18.591005
2035,476,0.393132184,35,15.56,15.977,15.274,7,11.5375,3.425,18.60355902
2036,476,0.393132184,35,15.56,15.977,15.274,7,20.7675,3.425,18.6048458
2037,477,0.393132184,35,15.56,15.977,14.441,7,4.615,1.575,18.56300229
2038,477,0.393132184,35,15.56,15.977,14.441,7,13.845,1.575,18.66184189
2039,477,0.393132184,35,15.56,15.977,14.441,7,23.075,1.575,18.61282915
2040,477,0.393132184,35,15.56,15.977,14.441,7,24.875,1.575,18.24551428
2041,477,0.393132184,35,15.56,15.977,14.441,7,6.9225,3.425,18.56581459
2042,477,0.393132184,35,15.56,15.977,14.441,7,11.5375,3.425,18.57882364
2043,477,0.393132184,35,15.56,15.977,14.441,7,20.7675,3.425,18.58137804
2044,478,0.393132184,35,15.56,16.532,17.497,7,4.615,1.575,18.9969254
2045,478,0.393132184,35,15.56,16.532,17.497,7,13.845,1.575,19.09007716
2046,478,0.393132184,35,15.56,16.532,17.497,7,23.075,1.575,19.04336048
2047,478,0.393132184,35,15.56,16.532,17.497,7,24.875,1.575,18.77264046
2048,478,0.393132184,35,15.56,16.532,17.497,7,6.9225,3.425,19.06569514
2049,478,0.393132184,35,15.56,16.532,17.497,7,11.5375,3.425,19.07580117
2050,478,0.393132184,35,15.56,16.532,17.497,7,20.7675,3.425,19.07470053
2051,479,0.393132184,35,15.56,16.532,15.274,7,4.615,1.575,18.97612666
2052,479,0.393132184,35,15.56,16.532,15.274,7,13.845,1.575,19.07071823
2053,479,0.393132184,35,15.56,16.532,15.274,7,23.075,1.575,19.026754
2054,479,0.393132184,35,15.56,16.532,15.274,7,24.875,1.575,18.68199451
2055,479,0.393132184,35,15.56,16.532,15.274,7,6.9225,3.425,19.00013148
2056,479,0.393132184,35,15.56,16.532,15.274,7,11.5375,3.425,19.00884898
2057,479,0.393132184,35,15.56,16.532,15.274,7,20.7675,3.425,19.01178075
2058,480,0.393132184,35,15.56,16.532,14.441,7,4.615,1.575,18.96819859
2059,480,0.393132184,35,15.56,16.532,14.441,7,13.845,1.575,19.06393815
2060,480,0.393132184,35,15.56,16.532,14.441,7,23.075,1.575,19.02064706
2061,480,0.393132184,35,15.56,16.532,14.441,7,24.875,1.575,18.64857844
2062,480,0.393132184,35,15.56,16.532,14.441,7,6.9225,3.425,18.97521383
2063,480,0.393132184,35,15.56,16.532,14.441,7,11.5375,3.425,18.98436653
2064,480,0.393132184,35,15.56,16.532,14.441,7,20.7675,3.425,18.98883575
2065,481,0.393132184,35,18.33,18.747,17.497,7,4.615,1.575,20.96913005
2066,481,0.393132184,35,18.33,18.747,17.497,7,13.845,1.575,21.04209253
2067,481,0.393132184,35,18.33,18.747,17.497,7,23.075,1.575,21.0028006
2068,481,0.393132184,35,18.33,18.747,17.497,7,24.875,1.575,20.67246371
2069,481,0.393132184,35,18.33,18.747,17.497,7,6.9225,3.425,20.97842857
2070,481,0.393132184,35,18.33,18.747,17.497,7,11.5375,3.425,20.97528085
2071,481,0.393132184,35,18.33,18.747,17.497,7,20.7675,3.425,20.97724447
2072,482,0.393132184,35,18.33,18.747,15.274,7,4.615,1.575,20.94970747
2073,482,0.393132184,35,18.33,18.747,15.274,7,13.845,1.575,21.02376656
2074,482,0.393132184,35,18.33,18.747,15.274,7,23.075,1.575,20.9912909
2075,482,0.393132184,35,18.33,18.747,15.274,7,24.875,1.575,20.58379175
2076,482,0.393132184,35,18.33,18.747,15.274,7,6.9225,3.425,20.91350383
2077,482,0.393132184,35,18.33,18.747,15.274,7,11.5375,3.425,20.91005679
2078,482,0.393132184,35,18.33,18.747,15.274,7,20.7675,3.425,20.91633331
2079,483,0.393132184,35,18.33,18.747,14.441,7,4.615,1.575,20.94175426
2080,483,0.393132184,35,18.33,18.747,14.441,7,13.845,1.575,21.0190977
2081,483,0.393132184,35,18.33,18.747,14.441,7,23.075,1.575,20.98551163
2082,483,0.393132184,35,18.33,18.747,14.441,7,24.875,1.575,20.55026635
2083,483,0.393132184,35,18.33,18.747,14.441,7,6.9225,3.425,20.88964586
2084,483,0.393132184,35,18.33,18.747,14.441,7,11.5375,3.425,20.88522278
2085,483,0.393132184,35,18.33,18.747,14.441,7,20.7675,3.425,20.89323938
2086,484,0.393132184,35,18.33,19.302,17.497,7,4.615,1.575,21.3723189
2087,484,0.393132184,35,18.33,19.302,17.497,7,13.845,1.575,21.44284231
2088,484,0.393132184,35,18.33,19.302,17.497,7,23.075,1.575,21.41287374
2089,484,0.393132184,35,18.33,19.302,17.497,7,24.875,1.575,21.07614968
2090,484,0.393132184,35,18.33,19.302,17.497,7,6.9225,3.425,21.38545727
2091,484,0.393132184,35,18.33,19.302,17.497,7,11.5375,3.425,21.38280005
2092,484,0.393132184,35,18.33,19.302,17.497,7,20.7675,3.425,21.38892122
2093,485,0.393132184,35,18.33,19.302,15.274,7,4.615,1.575,21.3511562
2094,485,0.393132184,35,18.33,19.302,15.274,7,13.845,1.575,21.42652934
2095,485,0.393132184,35,18.33,19.302,15.274,7,23.075,1.575,21.39685757
2096,485,0.393132184,35,18.33,19.302,15.274,7,24.875,1.575,20.98724721
2097,485,0.393132184,35,18.33,19.302,15.274,7,6.9225,3.425,21.31979243
2098,485,0.393132184,35,18.33,19.302,15.274,7,11.5375,3.425,21.31785204
2099,485,0.393132184,35,18.33,19.302,15.274,7,20.7675,3.425,21.32666785
2100,486,0.393132184,35,18.33,19.302,14.441,7,4.615,1.575,21.34358181
2101,486,0.393132184,35,18.33,19.302,14.441,7,13.845,1.575,21.41797695
2102,486,0.393132184,35,18.33,19.302,14.441,7,23.075,1.575,21.39005779
2103,486,0.393132184,35,18.33,19.302,14.441,7,24.875,1.575,20.95406798
2104,486,0.393132184,35,18.33,19.302,14.441,7,6.9225,3.425,21.29525108
2105,486,0.393132184,35,18.33,19.302,14.441,7,11.5375,3.425,21.29379181
2106,486,0.393132184,35,18.33,19.302,14.441,7,20.7675,3.425,21.30337865
2107,487,0.439383029,23.89,14.17,14.587,13.337,7,4.615,1.575,17.20730963
2108,487,0.439383029,23.89,14.17,14.587,13.337,7,13.845,1.575,17.31678641
2109,487,0.439383029,23.89,14.17,14.587,13.337,7,23.075,1.575,17.28264003
2110,487,0.439383029,23.89,14.17,14.587,13.337,7,24.875,1.575,16.96399521
2111,487,0.439383029,23.89,14.17,14.587,13.337,7,6.9225,3.425,17.22527682
2112,487,0.439383029,23.89,14.17,14.587,13.337,7,11.5375,3.425,17.23094575
2113,487,0.439383029,23.89,14.17,14.587,13.337,7,20.7675,3.425,17.24263618
2114,488,0.439383029,23.89,14.17,14.587,11.114,7,4.615,1.575,17.18642648
2115,488,0.439383029,23.89,14.17,14.587,11.114,7,13.845,1.575,17.29150263
2116,488,0.439383029,23.89,14.17,14.587,11.114,7,23.075,1.575,17.26647107
2117,488,0.439383029,23.89,14.17,14.587,11.114,7,24.875,1.575,16.87472996
2118,488,0.439383029,23.89,14.17,14.587,11.114,7,6.9225,3.425,17.15234503
2119,488,0.439383029,23.89,14.17,14.587,11.114,7,11.5375,3.425,17.16230795
2120,488,0.439383029,23.89,14.17,14.587,11.114,7,20.7675,3.425,17.17767416
2121,489,0.439383029,23.89,14.17,14.587,10.281,7,4.615,1.575,17.17912919
2122,489,0.439383029,23.89,14.17,14.587,10.281,7,13.845,1.575,17.28522732
2123,489,0.439383029,23.89,14.17,14.587,10.281,7,23.075,1.575,17.26061699
2124,489,0.439383029,23.89,14.17,14.587,10.281,7,24.875,1.575,16.84184023
2125,489,0.439383029,23.89,14.17,14.587,10.281,7,6.9225,3.425,17.12687634
2126,489,0.439383029,23.89,14.17,14.587,10.281,7,11.5375,3.425,17.13517004
2127,489,0.439383029,23.89,14.17,14.587,10.281,7,20.7675,3.425,17.15055455
2128,490,0.439383029,23.89,14.17,15.142,13.337,7,4.615,1.575,17.60724244
2129,490,0.439383029,23.89,14.17,15.142,13.337,7,13.845,1.575,17.70980868
2130,490,0.439383029,23.89,14.17,15.142,13.337,7,23.075,1.575,17.68564496
2131,490,0.439383029,23.89,14.17,15.142,13.337,7,24.875,1.575,17.36532063
2132,490,0.439383029,23.89,14.17,15.142,13.337,7,6.9225,3.425,17.6239756
2133,490,0.439383029,23.89,14.17,15.142,13.337,7,11.5375,3.425,17.63390082
2134,490,0.439383029,23.89,14.17,15.142,13.337,7,20.7675,3.425,17.64720181
2135,491,0.439383029,23.89,14.17,15.142,11.114,7,4.615,1.575,17.5876205
2136,491,0.439383029,23.89,14.17,15.142,11.114,7,13.845,1.575,17.69112923
2137,491,0.439383029,23.89,14.17,15.142,11.114,7,23.075,1.575,17.6699133
2138,491,0.439383029,23.89,14.17,15.142,11.114,7,24.875,1.575,17.27662742
2139,491,0.439383029,23.89,14.17,15.142,11.114,7,6.9225,3.425,17.55434621
2140,491,0.439383029,23.89,14.17,15.142,11.114,7,11.5375,3.425,17.56313111
2141,491,0.439383029,23.89,14.17,15.142,11.114,7,20.7675,3.425,17.57922062
2142,492,0.439383029,23.89,14.17,15.142,10.281,7,4.615,1.575,17.58066171
2143,492,0.439383029,23.89,14.17,15.142,10.281,7,13.845,1.575,17.6844928
2144,492,0.439383029,23.89,14.17,15.142,10.281,7,23.075,1.575,17.66385248
2145,492,0.439383029,23.89,14.17,15.142,10.281,7,24.875,1.575,17.24365135
2146,492,0.439383029,23.89,14.17,15.142,10.281,7,6.9225,3.425,17.52900527
2147,492,0.439383029,23.89,14.17,15.142,10.281,7,11.5375,3.425,17.53733958
2148,492,0.439383029,23.89,14.17,15.142,10.281,7,20.7675,3.425,17.55473981
2149,493,0.439383029,23.89,15.56,15.977,13.337,7,4.615,1.575,18.38669072
2150,493,0.439383029,23.89,15.56,15.977,13.337,7,13.845,1.575,18.48929579
2151,493,0.439383029,23.89,15.56,15.977,13.337,7,23.075,1.575,18.46253475
2152,493,0.439383029,23.89,15.56,15.977,13.337,7,24.875,1.575,18.11820179
2153,493,0.439383029,23.89,15.56,15.977,13.337,7,6.9225,3.425,18.36771159
2154,493,0.439383029,23.89,15.56,15.977,13.337,7,11.5375,3.425,18.37693232
2155,493,0.439383029,23.89,15.56,15.977,13.337,7,20.7675,3.425,18.39653488
2156,494,0.439383029,23.89,15.56,15.977,11.114,7,4.615,1.575,18.36612484
2157,494,0.439383029,23.89,15.56,15.977,11.114,7,13.845,1.575,18.47025449
2158,494,0.439383029,23.89,15.56,15.977,11.114,7,23.075,1.575,18.44452185
2159,494,0.439383029,23.89,15.56,15.977,11.114,7,24.875,1.575,18.02874686
2160,494,0.439383029,23.89,15.56,15.977,11.114,7,6.9225,3.425,18.30303909
2161,494,0.439383029,23.89,15.56,15.977,11.114,7,11.5375,3.425,18.31200557
2162,494,0.439383029,23.89,15.56,15.977,11.114,7,20.7675,3.425,18.32453155
2163,495,0.439383029,23.89,15.56,15.977,10.281,7,4.615,1.575,18.36009437
2164,495,0.439383029,23.89,15.56,15.977,10.281,7,13.845,1.575,18.46369573
2165,495,0.439383029,23.89,15.56,15.977,10.281,7,23.075,1.575,18.43821525
2166,495,0.439383029,23.89,15.56,15.977,10.281,7,24.875,1.575,17.99567811
2167,495,0.439383029,23.89,15.56,15.977,10.281,7,6.9225,3.425,18.27894236
2168,495,0.439383029,23.89,15.56,15.977,10.281,7,11.5375,3.425,18.28594705
2169,495,0.439383029,23.89,15.56,15.977,10.281,7,20.7675,3.425,18.29971033
2170,496,0.439383029,23.89,15.56,16.532,13.337,7,4.615,1.575,18.78942038
2171,496,0.439383029,23.89,15.56,16.532,13.337,7,13.845,1.575,18.8876666
2172,496,0.439383029,23.89,15.56,16.532,13.337,7,23.075,1.575,18.86486103
2173,496,0.439383029,23.89,15.56,16.532,13.337,7,24.875,1.575,18.51883132
2174,496,0.439383029,23.89,15.56,16.532,13.337,7,6.9225,3.425,18.77326249
2175,496,0.439383029,23.89,15.56,16.532,13.337,7,11.5375,3.425,18.78334529
2176,496,0.439383029,23.89,15.56,16.532,13.337,7,20.7675,3.425,18.79868199
2177,497,0.439383029,23.89,15.56,16.532,11.114,7,4.615,1.575,18.77016877
2178,497,0.439383029,23.89,15.56,16.532,11.114,7,13.845,1.575,18.86913566
2179,497,0.439383029,23.89,15.56,16.532,11.114,7,23.075,1.575,18.84764397
2180,497,0.439383029,23.89,15.56,16.532,11.114,7,24.875,1.575,18.43122173
2181,497,0.439383029,23.89,15.56,16.532,11.114,7,6.9225,3.425,18.70864173
2182,497,0.439383029,23.89,15.56,16.532,11.114,7,11.5375,3.425,18.71580983
2183,497,0.439383029,23.89,15.56,16.532,11.114,7,20.7675,3.425,18.72896474
2184,498,0.439383029,23.89,15.56,16.532,10.281,7,4.615,1.575,18.7628999
2185,498,0.439383029,23.89,15.56,16.532,10.281,7,13.845,1.575,18.86175768
2186,498,0.439383029,23.89,15.56,16.532,10.281,7,23.075,1.575,18.84156027
2187,498,0.439383029,23.89,15.56,16.532,10.281,7,24.875,1.575,18.39851293
2188,498,0.439383029,23.89,15.56,16.532,10.281,7,6.9225,3.425,18.68467187
2189,498,0.439383029,23.89,15.56,16.532,10.281,7,11.5375,3.425,18.69028669
2190,498,0.439383029,23.89,15.56,16.532,10.281,7,20.7675,3.425,18.70438941
2191,499,0.439383029,23.89,18.33,18.747,13.337,7,4.615,1.575,20.74533793
2192,499,0.439383029,23.89,18.33,18.747,13.337,7,13.845,1.575,20.83968781
2193,499,0.439383029,23.89,18.33,18.747,13.337,7,23.075,1.575,20.81895321
2194,499,0.439383029,23.89,18.33,18.747,13.337,7,24.875,1.575,20.4267528
2195,499,0.439383029,23.89,18.33,18.747,13.337,7,6.9225,3.425,20.67398233
2196,499,0.439383029,23.89,18.33,18.747,13.337,7,11.5375,3.425,20.68220058
2197,499,0.439383029,23.89,18.33,18.747,13.337,7,20.7675,3.425,20.69624489
2198,500,0.439383029,23.89,18.33,18.747,11.114,7,4.615,1.575,20.72463636
2199,500,0.439383029,23.89,18.33,18.747,11.114,7,13.845,1.575,20.81762146
2200,500,0.439383029,23.89,18.33,18.747,11.114,7,23.075,1.575,20.80265444
2201,500,0.439383029,23.89,18.33,18.747,11.114,7,24.875,1.575,20.34058724
2202,500,0.439383029,23.89,18.33,18.747,11.114,7,6.9225,3.425,20.61214893
2203,500,0.439383029,23.89,18.33,18.747,11.114,7,11.5375,3.425,20.61463563
2204,500,0.439383029,23.89,18.33,18.747,11.114,7,20.7675,3.425,20.6279988
2205,501,0.439383029,23.89,18.33,18.747,10.281,7,4.615,1.575,20.71714764
2206,501,0.439383029,23.89,18.33,18.747,10.281,7,13.845,1.575,20.80974529
2207,501,0.439383029,23.89,18.33,18.747,10.281,7,23.075,1.575,20.79734341
2208,501,0.439383029,23.89,18.33,18.747,10.281,7,24.875,1.575,20.30821135
2209,501,0.439383029,23.89,18.33,18.747,10.281,7,6.9225,3.425,20.59033541
2210,501,0.439383029,23.89,18.33,18.747,10.281,7,11.5375,3.425,20.58997163
2211,501,0.439383029,23.89,18.33,18.747,10.281,7,20.7675,3.425,20.60244496
2212,502,0.439383029,23.89,18.33,19.302,13.337,7,4.615,1.575,21.15343495
2213,502,0.439383029,23.89,18.33,19.302,13.337,7,13.845,1.575,21.2358877
2214,502,0.439383029,23.89,18.33,19.302,13.337,7,23.075,1.575,21.22534702
2215,502,0.439383029,23.89,18.33,19.302,13.337,7,24.875,1.575,20.83073387
2216,502,0.439383029,23.89,18.33,19.302,13.337,7,6.9225,3.425,21.08606094
2217,502,0.439383029,23.89,18.33,19.302,13.337,7,11.5375,3.425,21.08613636
2218,502,0.439383029,23.89,18.33,19.302,13.337,7,20.7675,3.425,21.09890159
2219,503,0.439383029,23.89,18.33,19.302,11.114,7,4.615,1.575,21.1340558
2220,503,0.439383029,23.89,18.33,19.302,11.114,7,13.845,1.575,21.21657366
2221,503,0.439383029,23.89,18.33,19.302,11.114,7,23.075,1.575,21.20973183
2222,503,0.439383029,23.89,18.33,19.302,11.114,7,24.875,1.575,20.74370126
2223,503,0.439383029,23.89,18.33,19.302,11.114,7,6.9225,3.425,21.02403092
2224,503,0.439383029,23.89,18.33,19.302,11.114,7,11.5375,3.425,21.02090322
2225,503,0.439383029,23.89,18.33,19.302,11.114,7,20.7675,3.425,21.03184142
2226,504,0.439383029,23.89,18.33,19.302,10.281,7,4.615,1.575,21.12663876
2227,504,0.439383029,23.89,18.33,19.302,10.281,7,13.845,1.575,21.20934796
2228,504,0.439383029,23.89,18.33,19.302,10.281,7,23.075,1.575,21.20000749
2229,504,0.439383029,23.89,18.33,19.302,10.281,7,24.875,1.575,20.71124577
2230,504,0.439383029,23.89,18.33,19.302,10.281,7,6.9225,3.425,21.00135054
2231,504,0.439383029,23.89,18.33,19.302,10.281,7,11.5375,3.425,20.99769307
2232,504,0.439383029,23.89,18.33,19.302,10.281,7,20.7675,3.425,21.00766584
2233,505,0.439383029,29.44,14.17,14.587,14.727,7,4.615,1.575,17.32735788
2234,505,0.439383029,29.44,14.17,14.587,14.727,7,13.845,1.575,17.40944736
2235,505,0.439383029,29.44,14.17,14.587,14.727,7,23.075,1.575,17.37928049
2236,505,0.439383029,29.44,14.17,14.587,14.727,7,24.875,1.575,17.06555584
2237,505,0.439383029,29.44,14.17,14.587,14.727,7,6.9225,3.425,17.36504965
2238,505,0.439383029,29.44,14.17,14.587,14.727,7,11.5375,3.425,17.35666907
2239,505,0.439383029,29.44,14.17,14.587,14.727,7,20.7675,3.425,17.3706974
2240,506,0.439383029,29.44,14.17,14.587,12.504,7,4.615,1.575,17.30790989
2241,506,0.439383029,29.44,14.17,14.587,12.504,7,13.845,1.575,17.39154568
2242,506,0.439383029,29.44,14.17,14.587,12.504,7,23.075,1.575,17.3646244
2243,506,0.439383029,29.44,14.17,14.587,12.504,7,24.875,1.575,16.97498266
2244,506,0.439383029,29.44,14.17,14.587,12.504,7,6.9225,3.425,17.30169496
2245,506,0.439383029,29.44,14.17,14.587,12.504,7,11.5375,3.425,17.2906337
2246,506,0.439383029,29.44,14.17,14.587,12.504,7,20.7675,3.425,17.30689767
