index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,V
3374,661,0.393132184,8.61,25.97,25.97,26.664,11,4.615,1.575,0.123458836
3375,661,0.393132184,8.61,25.97,25.97,26.664,11,9.23,1.575,0.157691068
3376,661,0.393132184,8.61,25.97,25.97,26.664,11,13.845,1.575,0.145765481
3377,661,0.393132184,8.61,25.97,25.97,26.664,11,18.46,1.575,0.138731231
3378,661,0.393132184,8.61,25.97,25.97,26.664,11,23.075,1.575,0.121696154
3379,661,0.393132184,8.61,25.97,25.97,26.664,11,24.875,1.575,0.105968851
3380,661,0.393132184,8.61,25.97,25.97,26.664,11,6.9225,3.425,0.125075881
3381,661,0.393132184,8.61,25.97,25.97,26.664,11,11.5375,3.425,0.137080274
3382,661,0.393132184,8.61,25.97,25.97,26.664,11,16.1525,3.425,0.151100941
3383,661,0.393132184,8.61,25.97,25.97,26.664,11,20.7675,3.425,0.145278624
3384,662,0.393132184,8.61,25.97,25.97,28.192,11,2.825,1.575,0.117061248
3385,662,0.393132184,8.61,25.97,25.97,28.192,11,4.615,1.575,0.116715358
3386,662,0.393132184,8.61,25.97,25.97,28.192,11,9.23,1.575,0.169544958
3387,662,0.393132184,8.61,25.97,25.97,28.192,11,13.845,1.575,0.14137925
3388,662,0.393132184,8.61,25.97,25.97,28.192,11,18.46,1.575,0.148548014
3389,662,0.393132184,8.61,25.97,25.97,28.192,11,23.075,1.575,0.121482896
3390,662,0.393132184,8.61,25.97,25.97,28.192,11,24.875,1.575,0.106623343
3391,662,0.393132184,8.61,25.97,25.97,28.192,11,6.9225,3.425,0.134641153
3392,662,0.393132184,8.61,25.97,25.97,28.192,11,11.5375,3.425,0.132565614
3393,662,0.393132184,8.61,25.97,25.97,28.192,11,16.1525,3.425,0.143116661
3394,662,0.393132184,8.61,25.97,25.97,28.192,11,20.7675,3.425,0.149359332
3395,663,0.393132184,8.61,25.97,25.97,29.581,11,2.825,1.575,0.118186893
3396,663,0.393132184,8.61,25.97,25.97,29.581,11,4.615,1.575,0.115327925
3397,663,0.393132184,8.61,25.97,25.97,29.581,11,9.23,1.575,0.158606711
3398,663,0.393132184,8.61,25.97,25.97,29.581,11,13.845,1.575,0.135107009
3399,663,0.393132184,8.61,25.97,25.97,29.581,11,18.46,1.575,0.164634676
3400,663,0.393132184,8.61,25.97,25.97,29.581,11,23.075,1.575,0.122393561
3401,663,0.393132184,8.61,25.97,25.97,29.581,11,24.875,1.575,0.105335105
3402,663,0.393132184,8.61,25.97,25.97,29.581,11,6.9225,3.425,0.138516338
3403,663,0.393132184,8.61,25.97,25.97,29.581,11,11.5375,3.425,0.127378991
3404,663,0.393132184,8.61,25.97,25.97,29.581,11,16.1525,3.425,0.128731422
3405,663,0.393132184,8.61,25.97,25.97,29.581,11,20.7675,3.425,0.152117724
3406,664,0.393132184,8.61,28.06,28.06,26.664,11,2.825,1.575,0.119870377
3407,664,0.393132184,8.61,28.06,28.06,26.664,11,4.615,1.575,0.119323201
3408,664,0.393132184,8.61,28.06,28.06,26.664,11,9.23,1.575,0.132961236
3409,664,0.393132184,8.61,28.06,28.06,26.664,11,13.845,1.575,0.141266705
3410,664,0.393132184,8.61,28.06,28.06,26.664,11,18.46,1.575,0.145937975
3411,664,0.393132184,8.61,28.06,28.06,26.664,11,23.075,1.575,0.122708201
3412,664,0.393132184,8.61,28.06,28.06,26.664,11,24.875,1.575,0.109449093
3413,664,0.393132184,8.61,28.06,28.06,26.664,11,6.9225,3.425,0.129953382
3414,664,0.393132184,8.61,28.06,28.06,26.664,11,11.5375,3.425,0.140967494
3415,664,0.393132184,8.61,28.06,28.06,26.664,11,16.1525,3.425,0.133624258
3416,664,0.393132184,8.61,28.06,28.06,26.664,11,20.7675,3.425,0.146266711
3417,665,0.393132184,8.61,28.06,28.06,28.192,11,2.825,1.575,0.124387142
3418,665,0.393132184,8.61,28.06,28.06,28.192,11,4.615,1.575,0.132035171
3419,665,0.393132184,8.61,28.06,28.06,28.192,11,9.23,1.575,0.148658265
3420,665,0.393132184,8.61,28.06,28.06,28.192,11,13.845,1.575,0.135278425
3421,665,0.393132184,8.61,28.06,28.06,28.192,11,18.46,1.575,0.125450647
3422,665,0.393132184,8.61,28.06,28.06,28.192,11,23.075,1.575,0.11924473
3423,665,0.393132184,8.61,28.06,28.06,28.192,11,24.875,1.575,0.105169611
3424,665,0.393132184,8.61,28.06,28.06,28.192,11,6.9225,3.425,0.130310249
3425,665,0.393132184,8.61,28.06,28.06,28.192,11,11.5375,3.425,0.13473471
3426,665,0.393132184,8.61,28.06,28.06,28.192,11,16.1525,3.425,0.138478899
3427,665,0.393132184,8.61,28.06,28.06,28.192,11,20.7675,3.425,0.14181616
3428,666,0.393132184,8.61,28.06,28.06,29.581,11,2.825,1.575,0.120788433
3429,666,0.393132184,8.61,28.06,28.06,29.581,11,4.615,1.575,0.148466715
3430,666,0.393132184,8.61,28.06,28.06,29.581,11,9.23,1.575,0.159684037
3431,666,0.393132184,8.61,28.06,28.06,29.581,11,13.845,1.575,0.137144778
3432,666,0.393132184,8.61,28.06,28.06,29.581,11,18.46,1.575,0.136776529
3433,666,0.393132184,8.61,28.06,28.06,29.581,11,23.075,1.575,0.119551596
3434,666,0.393132184,8.61,28.06,28.06,29.581,11,24.875,1.575,0.105956194
3435,666,0.393132184,8.61,28.06,28.06,29.581,11,6.9225,3.425,0.126752595
3436,666,0.393132184,8.61,28.06,28.06,29.581,11,11.5375,3.425,0.13416474
3437,666,0.393132184,8.61,28.06,28.06,29.581,11,16.1525,3.425,0.138183872
3438,666,0.393132184,8.61,28.06,28.06,29.581,11,20.7675,3.425,0.150143228
3439,667,0.393132184,12.78,23.89,23.89,28.754,11,2.825,1.575,0.110979672
3440,667,0.393132184,12.78,23.89,23.89,28.754,11,4.615,1.575,0.101760061
3441,667,0.393132184,12.78,23.89,23.89,28.754,11,9.23,1.575,0.157267262
3442,667,0.393132184,12.78,23.89,23.89,28.754,11,13.845,1.575,0.118909163
3443,667,0.393132184,12.78,23.89,23.89,28.754,11,18.46,1.575,0.151774499
3444,667,0.393132184,12.78,23.89,23.89,28.754,11,23.075,1.575,0.111289349
3445,667,0.393132184,12.78,23.89,23.89,28.754,11,24.875,1.575,0.101152977
3446,667,0.393132184,12.78,23.89,23.89,28.754,11,6.9225,3.425,0.154849998
3447,667,0.393132184,12.78,23.89,23.89,28.754,11,11.5375,3.425,0.126869392
3448,667,0.393132184,12.78,23.89,23.89,28.754,11,16.1525,3.425,0.123479529
3449,667,0.393132184,12.78,23.89,23.89,28.754,11,20.7675,3.425,0.137796098
3450,668,0.393132184,12.78,23.89,23.89,30.282,11,2.825,1.575,0.111545124
3451,668,0.393132184,12.78,23.89,23.89,30.282,11,4.615,1.575,0.112633455
3452,668,0.393132184,12.78,23.89,23.89,30.282,11,9.23,1.575,0.159206926
3453,668,0.393132184,12.78,23.89,23.89,30.282,11,13.845,1.575,0.116975969
3454,668,0.393132184,12.78,23.89,23.89,30.282,11,18.46,1.575,0.148143007
3455,668,0.393132184,12.78,23.89,23.89,30.282,11,23.075,1.575,0.119063151
3456,668,0.393132184,12.78,23.89,23.89,30.282,11,24.875,1.575,0.108586558
3457,668,0.393132184,12.78,23.89,23.89,30.282,11,6.9225,3.425,0.158363323
3458,668,0.393132184,12.78,23.89,23.89,30.282,11,11.5375,3.425,0.130953973
3459,668,0.393132184,12.78,23.89,23.89,30.282,11,16.1525,3.425,0.113265369
3460,668,0.393132184,12.78,23.89,23.89,30.282,11,20.7675,3.425,0.151080336
3461,669,0.393132184,12.78,23.89,23.89,31.671,11,2.825,1.575,0.110848896
3462,669,0.393132184,12.78,23.89,23.89,31.671,11,4.615,1.575,0.10243454
3463,669,0.393132184,12.78,23.89,23.89,31.671,11,9.23,1.575,0.159814727
3464,669,0.393132184,12.78,23.89,23.89,31.671,11,13.845,1.575,0.11120397
3465,669,0.393132184,12.78,23.89,23.89,31.671,11,18.46,1.575,0.143720634
3466,669,0.393132184,12.78,23.89,23.89,31.671,11,23.075,1.575,0.124707875
3467,669,0.393132184,12.78,23.89,23.89,31.671,11,24.875,1.575,0.104944156
3468,669,0.393132184,12.78,23.89,23.89,31.671,11,6.9225,3.425,0.148831734
3469,669,0.393132184,12.78,23.89,23.89,31.671,11,11.5375,3.425,0.120569925
3470,669,0.393132184,12.78,23.89,23.89,31.671,11,16.1525,3.425,0.124578086
3471,669,0.393132184,12.78,23.89,23.89,31.671,11,20.7675,3.425,0.153993817
3472,670,0.393132184,12.78,25.97,25.97,28.754,11,2.825,1.575,0.116758128
3473,670,0.393132184,12.78,25.97,25.97,28.754,11,4.615,1.575,0.113689755
3474,670,0.393132184,12.78,25.97,25.97,28.754,11,9.23,1.575,0.159304944
3475,670,0.393132184,12.78,25.97,25.97,28.754,11,13.845,1.575,0.120570135
3476,670,0.393132184,12.78,25.97,25.97,28.754,11,18.46,1.575,0.154121239
3477,670,0.393132184,12.78,25.97,25.97,28.754,11,23.075,1.575,0.109487306
3478,670,0.393132184,12.78,25.97,25.97,28.754,11,24.875,1.575,0.097615367
3479,670,0.393132184,12.78,25.97,25.97,28.754,11,6.9225,3.425,0.14947746
3480,670,0.393132184,12.78,25.97,25.97,28.754,11,11.5375,3.425,0.127355124
3481,670,0.393132184,12.78,25.97,25.97,28.754,11,16.1525,3.425,0.12469157
3482,670,0.393132184,12.78,25.97,25.97,28.754,11,20.7675,3.425,0.14562336
3483,671,0.393132184,12.78,25.97,25.97,30.282,11,2.825,1.575,0.123004558
3484,671,0.393132184,12.78,25.97,25.97,30.282,11,4.615,1.575,0.109110423
3485,671,0.393132184,12.78,25.97,25.97,30.282,11,9.23,1.575,0.15911874
3486,671,0.393132184,12.78,25.97,25.97,30.282,11,13.845,1.575,0.111916114
3487,671,0.393132184,12.78,25.97,25.97,30.282,11,18.46,1.575,0.153859277
3488,671,0.393132184,12.78,25.97,25.97,30.282,11,23.075,1.575,0.113282052
3489,671,0.393132184,12.78,25.97,25.97,30.282,11,24.875,1.575,0.100440373
3490,671,0.393132184,12.78,25.97,25.97,30.282,11,6.9225,3.425,0.143485662
3491,671,0.393132184,12.78,25.97,25.97,30.282,11,11.5375,3.425,0.11693675
3492,671,0.393132184,12.78,25.97,25.97,30.282,11,16.1525,3.425,0.133043283
3493,671,0.393132184,12.78,25.97,25.97,30.282,11,20.7675,3.425,0.146893187
3494,672,0.393132184,12.78,25.97,25.97,31.671,11,2.825,1.575,0.118094864
3495,672,0.393132184,12.78,25.97,25.97,31.671,11,4.615,1.575,0.108132188
3496,672,0.393132184,12.78,25.97,25.97,31.671,11,9.23,1.575,0.1666658
3497,672,0.393132184,12.78,25.97,25.97,31.671,11,13.845,1.575,0.128405097
3498,672,0.393132184,12.78,25.97,25.97,31.671,11,18.46,1.575,0.162751263
3499,672,0.393132184,12.78,25.97,25.97,31.671,11,23.075,1.575,0.114849565
3500,672,0.393132184,12.78,25.97,25.97,31.671,11,24.875,1.575,0.102041224
3501,672,0.393132184,12.78,25.97,25.97,31.671,11,6.9225,3.425,0.146427262
3502,672,0.393132184,12.78,25.97,25.97,31.671,11,11.5375,3.425,0.105811836
3503,672,0.393132184,12.78,25.97,25.97,31.671,11,16.1525,3.425,0.117373231
3504,672,0.393132184,12.78,25.97,25.97,31.671,11,20.7675,3.425,0.147548213
3505,673,0.393132184,12.78,28.06,28.06,28.754,11,2.825,1.575,0.11251256
3506,673,0.393132184,12.78,28.06,28.06,28.754,11,4.615,1.575,0.115236008
3507,673,0.393132184,12.78,28.06,28.06,28.754,11,9.23,1.575,0.148106162
3508,673,0.393132184,12.78,28.06,28.06,28.754,11,13.845,1.575,0.124617816
3509,673,0.393132184,12.78,28.06,28.06,28.754,11,18.46,1.575,0.157821011
3510,673,0.393132184,12.78,28.06,28.06,28.754,11,23.075,1.575,0.108509315
3511,673,0.393132184,12.78,28.06,28.06,28.754,11,24.875,1.575,0.09767577
3512,673,0.393132184,12.78,28.06,28.06,28.754,11,6.9225,3.425,0.126601239
3513,673,0.393132184,12.78,28.06,28.06,28.754,11,11.5375,3.425,0.136290792
3514,673,0.393132184,12.78,28.06,28.06,28.754,11,16.1525,3.425,0.129240827
3515,673,0.393132184,12.78,28.06,28.06,28.754,11,20.7675,3.425,0.136340907
3516,674,0.393132184,12.78,28.06,28.06,30.282,11,2.825,1.575,0.105812368
3517,674,0.393132184,12.78,28.06,28.06,30.282,11,4.615,1.575,0.117284935
3518,674,0.393132184,12.78,28.06,28.06,30.282,11,9.23,1.575,0.161173603
3519,674,0.393132184,12.78,28.06,28.06,30.282,11,13.845,1.575,0.138063645
3520,674,0.393132184,12.78,28.06,28.06,30.282,11,18.46,1.575,0.150211719
3521,674,0.393132184,12.78,28.06,28.06,30.282,11,23.075,1.575,0.110059613
3522,674,0.393132184,12.78,28.06,28.06,30.282,11,24.875,1.575,0.097999754
3523,674,0.393132184,12.78,28.06,28.06,30.282,11,6.9225,3.425,0.122146562
3524,674,0.393132184,12.78,28.06,28.06,30.282,11,11.5375,3.425,0.151148492
3525,674,0.393132184,12.78,28.06,28.06,30.282,11,16.1525,3.425,0.159331648
3526,674,0.393132184,12.78,28.06,28.06,30.282,11,20.7675,3.425,0.144526366
3527,675,0.393132184,12.78,28.06,28.06,31.671,11,2.825,1.575,0.114389226
3528,675,0.393132184,12.78,28.06,28.06,31.671,11,4.615,1.575,0.131925474
3529,675,0.393132184,12.78,28.06,28.06,31.671,11,9.23,1.575,0.162583024
3530,675,0.393132184,12.78,28.06,28.06,31.671,11,13.845,1.575,0.125423261
3531,675,0.393132184,12.78,28.06,28.06,31.671,11,18.46,1.575,0.151818481
3532,675,0.393132184,12.78,28.06,28.06,31.671,11,23.075,1.575,0.112977809
3533,675,0.393132184,12.78,28.06,28.06,31.671,11,24.875,1.575,0.1003629
3534,675,0.393132184,12.78,28.06,28.06,31.671,11,6.9225,3.425,0.123066503
3535,675,0.393132184,12.78,28.06,28.06,31.671,11,11.5375,3.425,0.13971839
3536,675,0.393132184,12.78,28.06,28.06,31.671,11,16.1525,3.425,0.151424529
3537,675,0.393132184,12.78,28.06,28.06,31.671,11,20.7675,3.425,0.14340227
3538,676,0.439383029,4.44,23.89,23.89,24.584,11,2.825,1.575,0.131858346
3539,676,0.439383029,4.44,23.89,23.89,24.584,11,4.615,1.575,0.154009955
3540,676,0.439383029,4.44,23.89,23.89,24.584,11,9.23,1.575,0.156264046
3541,676,0.439383029,4.44,23.89,23.89,24.584,11,13.845,1.575,0.148202468
3542,676,0.439383029,4.44,23.89,23.89,24.584,11,18.46,1.575,0.165348549
3543,676,0.439383029,4.44,23.89,23.89,24.584,11,23.075,1.575,0.128824781
3544,676,0.439383029,4.44,23.89,23.89,24.584,11,24.875,1.575,0.11237861
3545,676,0.439383029,4.44,23.89,23.89,24.584,11,6.9225,3.425,0.137979697
3546,676,0.439383029,4.44,23.89,23.89,24.584,11,11.5375,3.425,0.151109274
3547,676,0.439383029,4.44,23.89,23.89,24.584,11,16.1525,3.425,0.136203368
3548,676,0.439383029,4.44,23.89,23.89,24.584,11,20.7675,3.425,0.158839281
3549,677,0.439383029,4.44,23.89,23.89,26.112,11,2.825,1.575,0.112847317
3550,677,0.439383029,4.44,23.89,23.89,26.112,11,4.615,1.575,0.128281394
3551,677,0.439383029,4.44,23.89,23.89,26.112,11,9.23,1.575,0.176804496
3552,677,0.439383029,4.44,23.89,23.89,26.112,11,13.845,1.575,0.155361914
3553,677,0.439383029,4.44,23.89,23.89,26.112,11,18.46,1.575,0.160201306
3554,677,0.439383029,4.44,23.89,23.89,26.112,11,23.075,1.575,0.129361966
3555,677,0.439383029,4.44,23.89,23.89,26.112,11,24.875,1.575,0.112203094
3556,677,0.439383029,4.44,23.89,23.89,26.112,11,6.9225,3.425,0.148509824
3557,677,0.439383029,4.44,23.89,23.89,26.112,11,11.5375,3.425,0.158672477
3558,677,0.439383029,4.44,23.89,23.89,26.112,11,16.1525,3.425,0.178954005
3559,677,0.439383029,4.44,23.89,23.89,26.112,11,20.7675,3.425,0.152298858
3560,678,0.439383029,4.44,23.89,23.89,27.501,11,2.825,1.575,0.123264348
3561,678,0.439383029,4.44,23.89,23.89,27.501,11,4.615,1.575,0.14177053
3562,678,0.439383029,4.44,23.89,23.89,27.501,11,9.23,1.575,0.167033652
3563,678,0.439383029,4.44,23.89,23.89,27.501,11,13.845,1.575,0.139339151
3564,678,0.439383029,4.44,23.89,23.89,27.501,11,18.46,1.575,0.155163568
3565,678,0.439383029,4.44,23.89,23.89,27.501,11,23.075,1.575,0.13121099
3566,678,0.439383029,4.44,23.89,23.89,27.501,11,24.875,1.575,0.113136427
3567,678,0.439383029,4.44,23.89,23.89,27.501,11,6.9225,3.425,0.133973274
3568,678,0.439383029,4.44,23.89,23.89,27.501,11,11.5375,3.425,0.152718228
3569,678,0.439383029,4.44,23.89,23.89,27.501,11,16.1525,3.425,0.1372315
3570,678,0.439383029,4.44,23.89,23.89,27.501,11,20.7675,3.425,0.163922164
3571,679,0.439383029,4.44,25.97,25.97,24.584,11,2.825,1.575,0.132945483
3572,679,0.439383029,4.44,25.97,25.97,24.584,11,4.615,1.575,0.130930435
3573,679,0.439383029,4.44,25.97,25.97,24.584,11,9.23,1.575,0.176052676
3574,679,0.439383029,4.44,25.97,25.97,24.584,11,13.845,1.575,0.147757341
3575,679,0.439383029,4.44,25.97,25.97,24.584,11,18.46,1.575,0.165666307
3576,679,0.439383029,4.44,25.97,25.97,24.584,11,23.075,1.575,0.129982745
3577,679,0.439383029,4.44,25.97,25.97,24.584,11,24.875,1.575,0.116947863
3578,679,0.439383029,4.44,25.97,25.97,24.584,11,6.9225,3.425,0.145590102
3579,679,0.439383029,4.44,25.97,25.97,24.584,11,11.5375,3.425,0.150227074
3580,679,0.439383029,4.44,25.97,25.97,24.584,11,16.1525,3.425,0.159493614
3581,679,0.439383029,4.44,25.97,25.97,24.584,11,20.7675,3.425,0.167990861
3582,680,0.439383029,4.44,25.97,25.97,26.112,11,2.825,1.575,0.130293585
3583,680,0.439383029,4.44,25.97,25.97,26.112,11,4.615,1.575,0.138338893
3584,680,0.439383029,4.44,25.97,25.97,26.112,11,9.23,1.575,0.178700061
3585,680,0.439383029,4.44,25.97,25.97,26.112,11,13.845,1.575,0.152503215
3586,680,0.439383029,4.44,25.97,25.97,26.112,11,18.46,1.575,0.165446783
3587,680,0.439383029,4.44,25.97,25.97,26.112,11,23.075,1.575,0.132668481
3588,680,0.439383029,4.44,25.97,25.97,26.112,11,24.875,1.575,0.117990495
3589,680,0.439383029,4.44,25.97,25.97,26.112,11,6.9225,3.425,0.134834127
3590,680,0.439383029,4.44,25.97,25.97,26.112,11,11.5375,3.425,0.130591752
3591,680,0.439383029,4.44,25.97,25.97,26.112,11,16.1525,3.425,0.148999212
3592,680,0.439383029,4.44,25.97,25.97,26.112,11,20.7675,3.425,0.161612328
3593,681,0.439383029,4.44,25.97,25.97,27.501,11,2.825,1.575,0.121906226
3594,681,0.439383029,4.44,25.97,25.97,27.501,11,4.615,1.575,0.128832025
3595,681,0.439383029,4.44,25.97,25.97,27.501,11,9.23,1.575,0.170184259
3596,681,0.439383029,4.44,25.97,25.97,27.501,11,13.845,1.575,0.134968982
3597,681,0.439383029,4.44,25.97,25.97,27.501,11,18.46,1.575,0.158029057
3598,681,0.439383029,4.44,25.97,25.97,27.501,11,23.075,1.575,0.132144091
3599,681,0.439383029,4.44,25.97,25.97,27.501,11,24.875,1.575,0.117627275
3600,681,0.439383029,4.44,25.97,25.97,27.501,11,6.9225,3.425,0.161176951
3601,681,0.439383029,4.44,25.97,25.97,27.501,11,11.5375,3.425,0.161367444
3602,681,0.439383029,4.44,25.97,25.97,27.501,11,16.1525,3.425,0.1422775
3603,681,0.439383029,4.44,25.97,25.97,27.501,11,20.7675,3.425,0.170182106
3604,682,0.439383029,4.44,28.06,28.06,24.584,11,2.825,1.575,0.136625868
3605,682,0.439383029,4.44,28.06,28.06,24.584,11,4.615,1.575,0.130600541
3606,682,0.439383029,4.44,28.06,28.06,24.584,11,9.23,1.575,0.173884287
3607,682,0.439383029,4.44,28.06,28.06,24.584,11,13.845,1.575,0.147528396
3608,682,0.439383029,4.44,28.06,28.06,24.584,11,18.46,1.575,0.170807844
3609,682,0.439383029,4.44,28.06,28.06,24.584,11,23.075,1.575,0.131475228
3610,682,0.439383029,4.44,28.06,28.06,24.584,11,24.875,1.575,0.119930597
3611,682,0.439383029,4.44,28.06,28.06,24.584,11,6.9225,3.425,0.13740705
3612,682,0.439383029,4.44,28.06,28.06,24.584,11,11.5375,3.425,0.133532209
3613,682,0.439383029,4.44,28.06,28.06,24.584,11,16.1525,3.425,0.160469904
3614,682,0.439383029,4.44,28.06,28.06,24.584,11,20.7675,3.425,0.171912793
3615,683,0.439383029,4.44,28.06,28.06,26.112,11,2.825,1.575,0.123304014
3616,683,0.439383029,4.44,28.06,28.06,26.112,11,4.615,1.575,0.123613378
3617,683,0.439383029,4.44,28.06,28.06,26.112,11,9.23,1.575,0.176396132
3618,683,0.439383029,4.44,28.06,28.06,26.112,11,13.845,1.575,0.134992688
3619,683,0.439383029,4.44,28.06,28.06,26.112,11,18.46,1.575,0.133068829
3620,683,0.439383029,4.44,28.06,28.06,26.112,11,23.075,1.575,0.127235214
3621,683,0.439383029,4.44,28.06,28.06,26.112,11,24.875,1.575,0.119971429
3622,683,0.439383029,4.44,28.06,28.06,26.112,11,6.9225,3.425,0.146599056
3623,683,0.439383029,4.44,28.06,28.06,26.112,11,11.5375,3.425,0.167881154
3624,683,0.439383029,4.44,28.06,28.06,26.112,11,16.1525,3.425,0.150076177
3625,683,0.439383029,4.44,28.06,28.06,26.112,11,20.7675,3.425,0.170033445
3626,684,0.439383029,4.44,28.06,28.06,27.501,11,2.825,1.575,0.137422356
3627,684,0.439383029,4.44,28.06,28.06,27.501,11,4.615,1.575,0.136190198
3628,684,0.439383029,4.44,28.06,28.06,27.501,11,9.23,1.575,0.179815684
3629,684,0.439383029,4.44,28.06,28.06,27.501,11,13.845,1.575,0.142524536
3630,684,0.439383029,4.44,28.06,28.06,27.501,11,18.46,1.575,0.140430319
3631,684,0.439383029,4.44,28.06,28.06,27.501,11,23.075,1.575,0.130397073
3632,684,0.439383029,4.44,28.06,28.06,27.501,11,24.875,1.575,0.119947898
3633,684,0.439383029,4.44,28.06,28.06,27.501,11,6.9225,3.425,0.133262884
3634,684,0.439383029,4.44,28.06,28.06,27.501,11,11.5375,3.425,0.14986194
3635,684,0.439383029,4.44,28.06,28.06,27.501,11,16.1525,3.425,0.150486
3636,684,0.439383029,4.44,28.06,28.06,27.501,11,20.7675,3.425,0.172539055
3637,685,0.439383029,8.61,23.89,23.89,26.664,11,2.825,1.575,0.126694138
3638,685,0.439383029,8.61,23.89,23.89,26.664,11,4.615,1.575,0.11677431
3639,685,0.439383029,8.61,23.89,23.89,26.664,11,9.23,1.575,0.167140093
3640,685,0.439383029,8.61,23.89,23.89,26.664,11,13.845,1.575,0.134396515
3641,685,0.439383029,8.61,23.89,23.89,26.664,11,18.46,1.575,0.169441837
3642,685,0.439383029,8.61,23.89,23.89,26.664,11,23.075,1.575,0.120272065
3643,685,0.439383029,8.61,23.89,23.89,26.664,11,24.875,1.575,0.106788092
3644,685,0.439383029,8.61,23.89,23.89,26.664,11,6.9225,3.425,0.156304146
3645,685,0.439383029,8.61,23.89,23.89,26.664,11,11.5375,3.425,0.124924512
3646,685,0.439383029,8.61,23.89,23.89,26.664,11,16.1525,3.425,0.124619735
3647,685,0.439383029,8.61,23.89,23.89,26.664,11,20.7675,3.425,0.158632833
3648,686,0.439383029,8.61,23.89,23.89,28.192,11,2.825,1.575,0.119968098
3649,686,0.439383029,8.61,23.89,23.89,28.192,11,4.615,1.575,0.114283702
3650,686,0.439383029,8.61,23.89,23.89,28.192,11,9.23,1.575,0.167940522
3651,686,0.439383029,8.61,23.89,23.89,28.192,11,13.845,1.575,0.14030386
3652,686,0.439383029,8.61,23.89,23.89,28.192,11,18.46,1.575,0.160443326
3653,686,0.439383029,8.61,23.89,23.89,28.192,11,23.075,1.575,0.118742516
3654,686,0.439383029,8.61,23.89,23.89,28.192,11,24.875,1.575,0.104420442
3655,686,0.439383029,8.61,23.89,23.89,28.192,11,6.9225,3.425,0.155632331
3656,686,0.439383029,8.61,23.89,23.89,28.192,11,11.5375,3.425,0.150721021
3657,686,0.439383029,8.61,23.89,23.89,28.192,11,16.1525,3.425,0.165701743
3658,686,0.439383029,8.61,23.89,23.89,28.192,11,20.7675,3.425,0.15512003
3659,687,0.439383029,8.61,23.89,23.89,29.581,11,2.825,1.575,0.120627234
3660,687,0.439383029,8.61,23.89,23.89,29.581,11,4.615,1.575,0.13016672
