index,sim,saf,sat,ewt,ist,wit,n_occ,x,y,MRT,T,V
5406,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,16.1525,3.425,21.28612421,21.92030993,0.091882428
5407,845,0.439383029,29.44,18.33,19.302,12.504000000000001,11,20.7675,3.425,21.25667921,22.11459746,0.111353964
5408,846,0.439383029,29.44,18.33,19.302,11.671,11,2.825,1.575,21.90066668,21.87999631,0.131991463
5409,846,0.439383029,29.44,18.33,19.302,11.671,11,4.615,1.575,22.20580873,22.22688748,0.106797881
5410,846,0.439383029,29.44,18.33,19.302,11.671,11,9.23,1.575,21.42618381,22.35136483,0.12231800000000001
5411,846,0.439383029,29.44,18.33,19.302,11.671,11,13.845,1.575,21.39223322,22.23946727,0.107022011
5412,846,0.439383029,29.44,18.33,19.302,11.671,11,18.46,1.575,21.41189324,22.20580873,0.101054855
5413,846,0.439383029,29.44,18.33,19.302,11.671,11,23.075,1.575,21.32247746,22.31747051,0.11344409
5414,846,0.439383029,29.44,18.33,19.302,11.671,11,24.875,1.575,20.82150531,21.83225303,0.133092705
5415,846,0.439383029,29.44,18.33,19.302,11.671,11,6.9225,3.425,21.22112864,21.89406098,0.096880144
5416,846,0.439383029,29.44,18.33,19.302,11.671,11,11.5375,3.425,21.22674572,21.96086421,0.078714746
5417,846,0.439383029,29.44,18.33,19.302,11.671,11,16.1525,3.425,21.26217076,21.90066668,0.090599365
5418,846,0.439383029,29.44,18.33,19.302,11.671,11,20.7675,3.425,21.23307773,22.07384515,0.109734296
5419,847,0.439383029,35.0,14.17,14.587,17.497,11,2.825,1.575,19.21376398,19.49187414,0.156194516
5420,847,0.439383029,35.0,14.17,14.587,17.497,11,4.615,1.575,19.50288708,19.70994458,0.07887651700000001
5421,847,0.439383029,35.0,14.17,14.587,17.497,11,9.23,1.575,17.65289803,19.44624809,0.09988103
5422,847,0.439383029,35.0,14.17,14.587,17.497,11,13.845,1.575,17.63534319,19.34416343,0.0855923
5423,847,0.439383029,35.0,14.17,14.587,17.497,11,18.46,1.575,17.65217825,19.50288708,0.117279085
5424,847,0.439383029,35.0,14.17,14.587,17.497,11,23.075,1.575,17.53247019,19.66602275,0.098849659
5425,847,0.439383029,35.0,14.17,14.587,17.497,11,24.875,1.575,17.24728292,19.27582356,0.144079904
5426,847,0.439383029,35.0,14.17,14.587,17.497,11,6.9225,3.425,17.65570402,19.25160139,0.100531304
5427,847,0.439383029,35.0,14.17,14.587,17.497,11,11.5375,3.425,17.65987413,19.36829964,0.086427108
5428,847,0.439383029,35.0,14.17,14.587,17.497,11,16.1525,3.425,17.69316944,19.21376398,0.081256776
5429,847,0.439383029,35.0,14.17,14.587,17.497,11,20.7675,3.425,17.64338784,19.32163921,0.101970886
5430,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,2.825,1.575,19.17999162,19.45720049,0.158017575
5431,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,4.615,1.575,19.43781184,19.6226215,0.079964391
5432,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,9.23,1.575,17.63704981,19.40691542,0.096615547
5433,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,13.845,1.575,17.6162123,19.31016829,0.085795991
5434,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,18.46,1.575,17.63274687,19.43781184,0.114562129
5435,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,23.075,1.575,17.51469957,19.66769007,0.093357455
5436,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,24.875,1.575,17.15407197,19.23884438,0.146361325
5437,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,6.9225,3.425,17.59118772,19.20083961,0.105825188
5438,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,11.5375,3.425,17.59361922,19.3098871,0.08767403900000001
5439,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,16.1525,3.425,17.62814935,19.17999162,0.081092657
5440,848,0.439383029,35.0,14.17,14.587,15.274000000000001,11,20.7675,3.425,17.57946718,19.29349008,0.104178195
5441,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,2.825,1.575,19.18493629,19.43368355,0.158861729
5442,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,4.615,1.575,19.42317536,19.46747592,0.078646197
5443,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,9.23,1.575,17.6342188,19.42456195,0.091598784
5444,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,13.845,1.575,17.60946944,19.29843366,0.08604091
5445,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,18.46,1.575,17.62637889,19.42317536,0.113200211
5446,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,23.075,1.575,17.50845725,19.66152315,0.092948089
5447,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,24.875,1.575,17.12052824,19.22290732,0.146977304
5448,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,6.9225,3.425,17.56294085,19.18061549,0.11143948199999999
5449,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,11.5375,3.425,17.56856746,19.29392264,0.090177366
5450,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,16.1525,3.425,17.604999600000003,19.18493629,0.081655774
5451,849,0.439383029,35.0,14.17,14.587,14.440999999999999,11,20.7675,3.425,17.55616194,19.2878812,0.10467059599999999
5452,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,2.825,1.575,19.62039115,19.86337943,0.15793895800000002
5453,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,4.615,1.575,19.7670139,19.89428932,0.079352274
5454,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,9.23,1.575,18.05280263,19.83290729,0.09308240699999999
5455,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,13.845,1.575,18.03177521,19.72739232,0.088052929
5456,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,18.46,1.575,18.051801100000002,19.7670139,0.105574385
5457,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,23.075,1.575,17.93669794,20.08689945,0.089035444
5458,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,24.875,1.575,17.64963941,19.63856013,0.143065506
5459,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,6.9225,3.425,18.0526057,19.61460917,0.112341864
5460,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,11.5375,3.425,18.05894945,19.70413606,0.08865756699999999
5461,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,16.1525,3.425,18.09681459,19.62039115,0.081829783
5462,850,0.439383029,35.0,14.17,15.142000000000001,17.497,11,20.7675,3.425,18.05240708,19.86600598,0.107955168
5463,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,2.825,1.575,19.55926429,19.82012546,0.158738987
5464,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,4.615,1.575,19.70975492,19.81217794,0.07999179099999999
5465,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,9.23,1.575,18.03530996,19.81735849,0.08963209300000001
5466,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,13.845,1.575,18.01351592,19.694527899999997,0.087849016
5467,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,18.46,1.575,18.0363161,19.70975492,0.096580369
5468,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,23.075,1.575,17.91912609,20.02246935,0.089261215
5469,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,24.875,1.575,17.55685102,19.58750278,0.143993221
5470,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,6.9225,3.425,17.98521748,19.56934998,0.11048201699999999
5471,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,11.5375,3.425,17.99463675,19.69579227,0.089525342
5472,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,16.1525,3.425,18.03028708,19.55926429,0.082932275
5473,851,0.439383029,35.0,14.17,15.142000000000001,15.274000000000001,11,20.7675,3.425,17.98858883,19.84950263,0.11160568900000001
5474,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,2.825,1.575,19.51570463,19.80384067,0.158719687
5475,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,4.615,1.575,19.69920987,19.81002275,0.08074662099999999
5476,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,9.23,1.575,18.02940038,19.81876262,0.08875109800000001
5477,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,13.845,1.575,18.00715278,19.68787098,0.08810847599999999
5478,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,18.46,1.575,18.030175600000003,19.69920987,0.09516522
5479,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,23.075,1.575,17.9122063,20.00387082,0.088774939
5480,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,24.875,1.575,17.52245805,19.57297605,0.14471602
5481,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,6.9225,3.425,17.95940736,19.55596034,0.111463591
5482,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,11.5375,3.425,17.97058106,19.68877898,0.090073382
5483,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,16.1525,3.425,18.00870912,19.51570463,0.084231464
5484,852,0.439383029,35.0,14.17,15.142000000000001,14.440999999999999,11,20.7675,3.425,17.96610921,19.85181657,0.11319970900000001
5485,853,0.439383029,35.0,15.56,15.977,17.497,11,2.825,1.575,20.3287297,20.57592789,0.15497428900000002
5486,853,0.439383029,35.0,15.56,15.977,17.497,11,4.615,1.575,20.54214765,20.780684100000002,0.078327462
5487,853,0.439383029,35.0,15.56,15.977,17.497,11,9.23,1.575,18.82081508,20.54907891,0.097439273
5488,853,0.439383029,35.0,15.56,15.977,17.497,11,13.845,1.575,18.80057068,20.46901509,0.09006974
5489,853,0.439383029,35.0,15.56,15.977,17.497,11,18.46,1.575,18.81838403,20.54214765,0.10566923199999999
5490,853,0.439383029,35.0,15.56,15.977,17.497,11,23.075,1.575,18.71208454,20.82644617,0.089437092
5491,853,0.439383029,35.0,15.56,15.977,17.497,11,24.875,1.575,18.39673964,20.33110281,0.141254988
5492,853,0.439383029,35.0,15.56,15.977,17.497,11,6.9225,3.425,18.80401874,20.450274399999998,0.093318496
5493,853,0.439383029,35.0,15.56,15.977,17.497,11,11.5375,3.425,18.80030211,20.45355729,0.086678684
5494,853,0.439383029,35.0,15.56,15.977,17.497,11,16.1525,3.425,18.83600315,20.3287297,0.086035395
5495,853,0.439383029,35.0,15.56,15.977,17.497,11,20.7675,3.425,18.79784372,20.65125274,0.115797013
5496,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,2.825,1.575,20.28212968,20.51918167,0.15619813400000002
5497,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,4.615,1.575,20.45425818,20.68927332,0.07924256
5498,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,9.23,1.575,18.8057081,20.54072324,0.089020584
5499,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,13.845,1.575,18.78230536,20.43380099,0.089629128
5500,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,18.46,1.575,18.80137668,20.45425818,0.09897960300000001
5501,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,23.075,1.575,18.69545072,20.78116431,0.088605512
5502,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,24.875,1.575,18.3051219,20.29282644,0.142526514
5503,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,6.9225,3.425,18.73447558,20.38024295,0.110974741
5504,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,11.5375,3.425,18.73493523,20.42258275,0.08839113400000001
5505,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,16.1525,3.425,18.77108204,20.28212968,0.086212064
5506,854,0.439383029,35.0,15.56,15.977,15.274000000000001,11,20.7675,3.425,18.7341162,20.6188301,0.115564051
5507,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,2.825,1.575,20.27145003,20.49978425,0.156221138
5508,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,4.615,1.575,20.41345589,20.63013853,0.07902715
5509,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,9.23,1.575,18.79899775,20.53210926,0.088458871
5510,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,13.845,1.575,18.77598905,20.42002724,0.08941481
5511,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,18.46,1.575,18.79671889,20.41345589,0.09693749300000001
5512,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,23.075,1.575,18.68909062,20.75925533,0.088438821
5513,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,24.875,1.575,18.27137791,20.27244533,0.143123972
5514,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,6.9225,3.425,18.70812554,20.33838773,0.11064766300000001
5515,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,11.5375,3.425,18.71206448,20.43133177,0.087299018
5516,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,16.1525,3.425,18.74638672,20.27145003,0.08671119099999999
5517,855,0.439383029,35.0,15.56,15.977,14.440999999999999,11,20.7675,3.425,18.71045452,20.60796744,0.115887705
5518,856,0.439383029,35.0,15.56,16.532,17.497,11,2.825,1.575,20.6765575,20.9239457,0.156190432
5519,856,0.439383029,35.0,15.56,16.532,17.497,11,4.615,1.575,20.88082279,21.08434064,0.078449304
5520,856,0.439383029,35.0,15.56,16.532,17.497,11,9.23,1.575,19.21870216,20.96857487,0.08878718599999999
5521,856,0.439383029,35.0,15.56,16.532,17.497,11,13.845,1.575,19.19760834,20.86805135,0.094770316
5522,856,0.439383029,35.0,15.56,16.532,17.497,11,18.46,1.575,19.21811983,20.88082279,0.100260587
5523,856,0.439383029,35.0,15.56,16.532,17.497,11,23.075,1.575,19.11252813,21.18230999,0.08860846
5524,856,0.439383029,35.0,15.56,16.532,17.497,11,24.875,1.575,18.79860545,20.71249609,0.141197973
5525,856,0.439383029,35.0,15.56,16.532,17.497,11,6.9225,3.425,19.19886524,20.82196864,0.111153937
5526,856,0.439383029,35.0,15.56,16.532,17.497,11,11.5375,3.425,19.20299046,20.87132274,0.08644340800000001
5527,856,0.439383029,35.0,15.56,16.532,17.497,11,16.1525,3.425,19.2402245,20.6765575,0.08840999699999999
5528,856,0.439383029,35.0,15.56,16.532,17.497,11,20.7675,3.425,19.205572,21.14296464,0.11600720699999999
5529,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,2.825,1.575,20.64760869,20.86960088,0.155485953
5530,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,4.615,1.575,20.80906763,20.96556603,0.07899954299999999
5531,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,9.23,1.575,19.20330718,20.95051088,0.086827233
5532,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,13.845,1.575,19.17896801,20.83100692,0.093972129
5533,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,18.46,1.575,19.2004542,20.80906763,0.09545365800000001
5534,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,23.075,1.575,19.095461800000002,21.14013683,0.08659705300000001
5535,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,24.875,1.575,18.70672325,20.66834538,0.143176102
5536,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,6.9225,3.425,19.13073269,20.75740737,0.11254133
5537,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,11.5375,3.425,19.13879533,20.85616065,0.087258684
5538,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,16.1525,3.425,19.17725902,20.64760869,0.089698628
5539,857,0.439383029,35.0,15.56,16.532,15.274000000000001,11,20.7675,3.425,19.14279151,21.11756832,0.116227446
5540,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,2.825,1.575,20.63136762,20.85257752,0.155144418
5541,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,4.615,1.575,20.79809036,20.939624399999996,0.079333275
5542,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,9.23,1.575,19.19667733,20.92798118,0.086472714
5543,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,13.845,1.575,19.17233588,20.82639569,0.09375003800000001
5544,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,18.46,1.575,19.19371288,20.79809036,0.09414851099999999
5545,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,23.075,1.575,19.08895125,21.12071075,0.085930125
5546,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,24.875,1.575,18.67279054,20.64884096,0.14400645199999998
5547,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,6.9225,3.425,19.10599653,20.73646764,0.113212044
5548,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,11.5375,3.425,19.11534982,20.85392559,0.08731850699999999
5549,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,16.1525,3.425,19.15290077,20.63136762,0.089708144
5550,858,0.439383029,35.0,15.56,16.532,14.440999999999999,11,20.7675,3.425,19.11874778,21.08910092,0.11628860699999999
5551,859,0.439383029,35.0,18.33,18.747,17.497,11,2.825,1.575,22.54862699,22.71281815,0.14654398
5552,859,0.439383029,35.0,18.33,18.747,17.497,11,4.615,1.575,22.7896685,22.98653852,0.074644746
5553,859,0.439383029,35.0,18.33,18.747,17.497,11,9.23,1.575,21.15630203,22.83597471,0.10319710800000001
5554,859,0.439383029,35.0,18.33,18.747,17.497,11,13.845,1.575,21.12695084,22.65432414,0.08996580800000001
5555,859,0.439383029,35.0,18.33,18.747,17.497,11,18.46,1.575,21.14408953,22.7896685,0.115484969
5556,859,0.439383029,35.0,18.33,18.747,17.497,11,23.075,1.575,21.05858535,23.04493628,0.08965708300000001
5557,859,0.439383029,35.0,18.33,18.747,17.497,11,24.875,1.575,20.69341262,22.45468509,0.136004345
5558,859,0.439383029,35.0,18.33,18.747,17.497,11,6.9225,3.425,21.09721944,22.80360085,0.084841549
5559,859,0.439383029,35.0,18.33,18.747,17.497,11,11.5375,3.425,21.08088129,22.63263189,0.08813866599999999
5560,859,0.439383029,35.0,18.33,18.747,17.497,11,16.1525,3.425,21.11497719,22.54862699,0.08934142199999999
5561,859,0.439383029,35.0,18.33,18.747,17.497,11,20.7675,3.425,21.0850959,22.95124357,0.108275516
5562,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,2.825,1.575,22.50868699,22.636290300000002,0.144943942
5563,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,4.615,1.575,22.67585735,22.94157586,0.074591981
5564,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,9.23,1.575,21.13641923,22.73816656,0.09874769900000001
5565,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,13.845,1.575,21.11184092,22.66677222,0.092381386
5566,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,18.46,1.575,21.12879607,22.67585735,0.104596665
5567,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,23.075,1.575,21.04196868,23.00885265,0.08823595
5568,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,24.875,1.575,20.6029572,22.4043856,0.13802488
5569,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,6.9225,3.425,21.03274414,22.73954338,0.091875061
5570,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,11.5375,3.425,21.01688742,22.60025148,0.090479776
5571,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,16.1525,3.425,21.05247471,22.50868699,0.089393776
5572,860,0.439383029,35.0,18.33,18.747,15.274000000000001,11,20.7675,3.425,21.01981169,22.86312386,0.109958254
5573,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,2.825,1.575,22.49716304,22.59920964,0.144803042
5574,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,4.615,1.575,22.65110417,22.8922049,0.074872941
5575,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,9.23,1.575,21.13337251,22.75938828,0.089868271
5576,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,13.845,1.575,21.10403792,22.61753175,0.09078075199999999
5577,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,18.46,1.575,21.12462507,22.65110417,0.099181294
5578,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,23.075,1.575,21.03646655,22.98888341,0.08808841199999999
5579,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,24.875,1.575,20.57002101,22.39120619,0.138643705
5580,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,6.9225,3.425,21.0054807,22.70948697,0.10292621800000001
5581,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,11.5375,3.425,20.99874585,22.65602857,0.083642965
5582,861,0.439383029,35.0,18.33,18.747,14.440999999999999,11,16.1525,3.425,21.02801304,22.49716304,0.090119907
