index,sim,tem,mass,n,occ,x,y,MRT
2990,170,19,3,24,8,15.885,5.8,25.3957305
2991,171,14,26,25,8,4.415,3.8,26.13254708
2992,171,14,26,25,8,4.415,5.8,26.21670001
2993,171,14,26,25,8,7.185,3.8,25.99889772
2994,171,14,26,25,8,7.185,5.8,26.12950833
2995,171,14,26,25,8,10.185,3.8,26.17049532
2996,171,14,26,25,8,13.175,5.8,26.0724185
2997,171,14,26,25,8,15.885,3.8,26.10601668
2998,171,14,26,25,8,15.885,5.8,26.06691436
2999,172,21,11,24,8,4.415,3.8,25.48804532
3000,172,21,11,24,8,4.415,5.8,25.4722976
3001,172,21,11,24,8,7.185,3.8,25.49114867
3002,172,21,11,24,8,7.185,5.8,25.47503962
3003,172,21,11,24,8,10.185,3.8,25.5151014
3004,172,21,11,24,8,13.175,5.8,25.54792044
3005,172,21,11,24,8,15.885,3.8,25.44799013
3006,172,21,11,24,8,15.885,5.8,25.44999816
3007,173,18,14,22,8,4.415,3.8,23.81128293
3008,173,18,14,22,8,4.415,5.8,23.77776534
3009,173,18,14,22,8,7.185,3.8,23.86611727
3010,173,18,14,22,8,7.185,5.8,23.84098888
3011,173,18,14,22,8,10.185,3.8,23.86161095
3012,173,18,14,22,8,13.175,5.8,23.89561232
3013,173,18,14,22,8,15.885,3.8,23.7712139
3014,173,18,14,22,8,15.885,5.8,23.76282185
3015,174,22,11,23,8,4.415,3.8,24.57361044
3016,174,22,11,23,8,4.415,5.8,24.60335722
3017,174,22,11,23,8,7.185,3.8,24.60976953
3018,174,22,11,23,8,7.185,5.8,24.60764229
3019,174,22,11,23,8,10.185,3.8,24.6552077
3020,174,22,11,23,8,13.175,5.8,24.69221161
3021,174,22,11,23,8,15.885,3.8,24.58195565
3022,174,22,11,23,8,15.885,5.8,24.58302494
3023,175,22,3,26,8,4.415,3.8,27.05652939
3024,175,22,3,26,8,4.415,5.8,27.12014705
3025,175,22,3,26,8,7.185,3.8,26.96878794
3026,175,22,3,26,8,7.185,5.8,27.03169037
3027,175,22,3,26,8,10.185,3.8,27.08939001
3028,175,22,3,26,8,13.175,5.8,26.96699275
3029,175,22,3,26,8,15.885,3.8,27.00463111
3030,175,22,3,26,8,15.885,5.8,27.07404332
3031,176,22,20,25,8,4.415,3.8,26.48135993
3032,176,22,20,25,8,4.415,5.8,26.46393777
3033,176,22,20,25,8,7.185,3.8,26.53516589
3034,176,22,20,25,8,7.185,5.8,26.54085528
3035,176,22,20,25,8,10.185,3.8,26.55907809
3036,176,22,20,25,8,13.175,5.8,26.57699598
3037,176,22,20,25,8,15.885,3.8,26.46111096
3038,176,22,20,25,8,15.885,5.8,26.46447343
3039,177,15,11,27,8,4.415,3.8,28.14779598
3040,177,15,11,27,8,4.415,5.8,28.15954487
3041,177,15,11,27,8,7.185,3.8,28.14261241
3042,177,15,11,27,8,7.185,5.8,28.15698692
3043,177,15,11,27,8,10.185,3.8,28.19280049
3044,177,15,11,27,8,13.175,5.8,28.22486163
3045,177,15,11,27,8,15.885,3.8,28.1430589
3046,177,15,11,27,8,15.885,5.8,28.14356518
3047,178,16,1,28,8,4.415,3.8,28.92434133
3048,178,16,1,28,8,4.415,5.8,28.93869337
3049,178,16,1,28,8,7.185,3.8,28.88166971
3050,178,16,1,28,8,7.185,5.8,28.85090315
3051,178,16,1,28,8,10.185,3.8,28.90002871
3052,178,16,1,28,8,13.175,5.8,28.80127225
3053,178,16,1,28,8,15.885,3.8,28.9125295
3054,178,16,1,28,8,15.885,5.8,28.95326099
3055,179,16,9,20,8,4.415,3.8,22.03058696
3056,179,16,9,20,8,4.415,5.8,21.99061097
3057,179,16,9,20,8,7.185,3.8,22.06160522
3058,179,16,9,20,8,7.185,5.8,22.04781735
3059,179,16,9,20,8,10.185,3.8,22.06119673
3060,179,16,9,20,8,13.175,5.8,22.116387
3061,179,16,9,20,8,15.885,3.8,21.98102937
3062,179,16,9,20,8,15.885,5.8,21.97297638
3063,180,18,7,26,8,4.415,3.8,27.19538687
3064,180,18,7,26,8,4.415,5.8,27.2299007
3065,180,18,7,26,8,7.185,3.8,27.17667613
3066,180,18,7,26,8,7.185,5.8,27.18963885
3067,180,18,7,26,8,10.185,3.8,27.21900888
3068,180,18,7,26,8,13.175,5.8,27.144765
3069,180,18,7,26,8,15.885,3.8,27.14599236
3070,180,18,7,26,8,15.885,5.8,27.1924125
3071,181,12,17,23,8,4.415,3.8,24.73000475
3072,181,12,17,23,8,4.415,5.8,24.7073065
3073,181,12,17,23,8,7.185,3.8,24.8054768
3074,181,12,17,23,8,7.185,5.8,24.81739336
3075,181,12,17,23,8,10.185,3.8,24.80944391
3076,181,12,17,23,8,13.175,5.8,24.85436446
3077,181,12,17,23,8,15.885,3.8,24.70139669
3078,181,12,17,23,8,15.885,5.8,24.70230883
3079,182,21,30,21,8,4.415,3.8,23.10287165
3080,182,21,30,21,8,4.415,5.8,23.0774034
3081,182,21,30,21,8,7.185,3.8,23.23284985
3082,182,21,30,21,8,7.185,5.8,23.21597718
3083,182,21,30,21,8,10.185,3.8,23.22312226
3084,182,21,30,21,8,13.175,5.8,23.25934021
3085,182,21,30,21,8,15.885,3.8,23.07023933
3086,182,21,30,21,8,15.885,5.8,23.08783986
3087,183,20,31,25,8,4.415,3.8,26.60683411
3088,183,20,31,25,8,4.415,5.8,26.583229
3089,183,20,31,25,8,7.185,3.8,26.70194103
3090,183,20,31,25,8,7.185,5.8,26.69821299
3091,183,20,31,25,8,10.185,3.8,26.70389247
3092,183,20,31,25,8,13.175,5.8,26.73677021
3093,183,20,31,25,8,15.885,3.8,26.58131298
3094,183,20,31,25,8,15.885,5.8,26.59345011
3095,184,14,29,21,8,4.415,3.8,23.0776134
3096,184,14,29,21,8,4.415,5.8,23.05136835
3097,184,14,29,21,8,7.185,3.8,23.19474922
3098,184,14,29,21,8,7.185,5.8,23.17746126
3099,184,14,29,21,8,10.185,3.8,23.17927559
3100,184,14,29,21,8,13.175,5.8,23.22093848
3101,184,14,29,21,8,15.885,3.8,23.03767395
3102,184,14,29,21,8,15.885,5.8,23.04832941
3103,185,24,3,21,8,4.415,3.8,22.68912268
3104,185,24,3,21,8,4.415,5.8,22.75406999
3105,185,24,3,21,8,7.185,3.8,22.70103078
3106,185,24,3,21,8,7.185,5.8,22.71790758
3107,185,24,3,21,8,10.185,3.8,22.74133405
3108,185,24,3,21,8,13.175,5.8,22.80456795
3109,185,24,3,21,8,15.885,3.8,22.70295298
3110,185,24,3,21,8,15.885,5.8,22.71278993
3111,186,12,5,22,8,4.415,3.8,23.76066511
3112,186,12,5,22,8,4.415,5.8,23.73359952
3113,186,12,5,22,8,7.185,3.8,23.75806445
3114,186,12,5,22,8,7.185,5.8,23.76266862
3115,186,12,5,22,8,10.185,3.8,23.79354274
3116,186,12,5,22,8,13.175,5.8,23.82886783
3117,186,12,5,22,8,15.885,3.8,23.73146381
3118,186,12,5,22,8,15.885,5.8,23.72115893
3119,187,25,3,21,8,4.415,3.8,22.67871962
3120,187,25,3,21,8,4.415,5.8,22.74509225
3121,187,25,3,21,8,7.185,3.8,22.67361551
3122,187,25,3,21,8,7.185,5.8,22.70702161
3123,187,25,3,21,8,10.185,3.8,22.73794311
3124,187,25,3,21,8,13.175,5.8,22.79563727
3125,187,25,3,21,8,15.885,3.8,22.69375123
3126,187,25,3,21,8,15.885,5.8,22.70219671
3127,188,16,7,28,8,4.415,3.8,28.97425459
3128,188,16,7,28,8,4.415,5.8,28.98621163
3129,188,16,7,28,8,7.185,3.8,28.9225608
3130,188,16,7,28,8,7.185,5.8,28.93876762
3131,188,16,7,28,8,10.185,3.8,28.97552101
3132,188,16,7,28,8,13.175,5.8,28.98718135
3133,188,16,7,28,8,15.885,3.8,28.96127263
3134,188,16,7,28,8,15.885,5.8,29.00610345
3135,189,15,24,26,8,4.415,3.8,27.41784063
3136,189,15,24,26,8,4.415,5.8,27.39306571
3137,189,15,24,26,8,7.185,3.8,27.50306135
3138,189,15,24,26,8,7.185,5.8,27.49240867
3139,189,15,24,26,8,10.185,3.8,27.49699751
3140,189,15,24,26,8,13.175,5.8,27.52797147
3141,189,15,24,26,8,15.885,3.8,27.39598414
3142,189,15,24,26,8,15.885,5.8,27.39948583
3143,190,22,3,20,8,4.415,3.8,21.84836369
3144,190,22,3,20,8,4.415,5.8,21.89472459
3145,190,22,3,20,8,7.185,3.8,21.87803599
3146,190,22,3,20,8,7.185,5.8,21.88459422
3147,190,22,3,20,8,10.185,3.8,21.92198504
3148,190,22,3,20,8,13.175,5.8,21.97393813
3149,190,22,3,20,8,15.885,3.8,21.86100487
3150,190,22,3,20,8,15.885,5.8,21.85001545
3151,191,12,9,23,8,4.415,3.8,24.66891207
3152,191,12,9,23,8,4.415,5.8,24.65067176
3153,191,12,9,23,8,7.185,3.8,24.70527344
3154,191,12,9,23,8,7.185,5.8,24.70080844
3155,191,12,9,23,8,10.185,3.8,24.71268998
3156,191,12,9,23,8,13.175,5.8,24.75828287
3157,191,12,9,23,8,15.885,3.8,24.63997535
3158,191,12,9,23,8,15.885,5.8,24.6374487
3159,192,12,15,20,8,4.415,3.8,22.08383762
3160,192,12,15,20,8,4.415,5.8,22.06554224
3161,192,12,15,20,8,7.185,3.8,22.19218093
3162,192,12,15,20,8,7.185,5.8,22.19160611
3163,192,12,15,20,8,10.185,3.8,22.18241589
3164,192,12,15,20,8,13.175,5.8,22.23040118
3165,192,12,15,20,8,15.885,3.8,22.05797411
3166,192,12,15,20,8,15.885,5.8,22.05963911
3167,193,14,5,21,8,4.415,3.8,22.86626594
3168,193,14,5,21,8,4.415,5.8,22.85229309
3169,193,14,5,21,8,7.185,3.8,22.88362589
3170,193,14,5,21,8,7.185,5.8,22.88397069
3171,193,14,5,21,8,10.185,3.8,22.90296444
3172,193,14,5,21,8,13.175,5.8,22.94472323
3173,193,14,5,21,8,15.885,3.8,22.83522686
3174,193,14,5,21,8,15.885,5.8,22.82744459
3175,194,13,14,27,8,4.415,3.8,28.21054699
3176,194,13,14,27,8,4.415,5.8,28.19826718
3177,194,13,14,27,8,7.185,3.8,28.21411706
3178,194,13,14,27,8,7.185,5.8,28.21298383
3179,194,13,14,27,8,10.185,3.8,28.23662171
3180,194,13,14,27,8,13.175,5.8,28.27196774
3181,194,13,14,27,8,15.885,3.8,28.18590034
3182,194,13,14,27,8,15.885,5.8,28.18426368
3183,195,11,8,23,8,4.415,3.8,24.67452914
3184,195,11,8,23,8,4.415,5.8,24.65454656
3185,195,11,8,23,8,7.185,3.8,24.71904136
3186,195,11,8,23,8,7.185,5.8,24.72192347
3187,195,11,8,23,8,10.185,3.8,24.73306356
3188,195,11,8,23,8,13.175,5.8,24.77473187
3189,195,11,8,23,8,15.885,3.8,24.64547539
3190,195,11,8,23,8,15.885,5.8,24.64631435
3191,196,14,26,22,8,4.415,3.8,23.93043515
3192,196,14,26,22,8,4.415,5.8,23.90647995
3193,196,14,26,22,8,7.185,3.8,24.03258992
3194,196,14,26,22,8,7.185,5.8,24.02628493
3195,196,14,26,22,8,10.185,3.8,24.01800118
3196,196,14,26,22,8,13.175,5.8,24.06290341
3197,196,14,26,22,8,15.885,3.8,23.8964382
3198,196,14,26,22,8,15.885,5.8,23.90314579
3199,197,25,7,22,8,4.415,3.8,23.60913155
3200,197,25,7,22,8,4.415,5.8,23.67151862
3201,197,25,7,22,8,7.185,3.8,23.61263279
3202,197,25,7,22,8,7.185,5.8,23.65035569
3203,197,25,7,22,8,10.185,3.8,23.67904661
3204,197,25,7,22,8,13.175,5.8,23.72820295
3205,197,25,7,22,8,15.885,3.8,23.6202314
3206,197,25,7,22,8,15.885,5.8,23.63399198
3207,198,16,23,28,8,4.415,3.8,29.16111277
3208,198,16,23,28,8,4.415,5.8,29.14400377
3209,198,16,23,28,8,7.185,3.8,29.21404892
3210,198,16,23,28,8,7.185,5.8,29.21594205
3211,198,16,23,28,8,10.185,3.8,29.23281387
3212,198,16,23,28,8,13.175,5.8,29.24859637
3213,198,16,23,28,8,15.885,3.8,29.1448716
3214,198,16,23,28,8,15.885,5.8,29.14777771
3215,199,20,3,25,8,4.415,3.8,26.24101103
3216,199,20,3,25,8,4.415,5.8,26.25835877
3217,199,20,3,25,8,7.185,3.8,26.20243341
3218,199,20,3,25,8,7.185,5.8,26.20136268
3219,199,20,3,25,8,10.185,3.8,26.23518725
3220,199,20,3,25,8,13.175,5.8,26.17370963
3221,199,20,3,25,8,15.885,3.8,26.18190142
3222,199,20,3,25,8,15.885,5.8,26.24588399
3223,200,12,9,21,8,4.415,3.8,22.92956021
3224,200,12,9,21,8,4.415,5.8,22.89274948
3225,200,12,9,21,8,7.185,3.8,22.98246346
3226,200,12,9,21,8,7.185,5.8,22.97314372
3227,200,12,9,21,8,10.185,3.8,22.97163168
3228,200,12,9,21,8,13.175,5.8,23.02675091
3229,200,12,9,21,8,15.885,3.8,22.88793651
3230,200,12,9,21,8,15.885,5.8,22.88157065
3231,201,27,7,20,8,4.415,3.8,21.86354984
3232,201,27,7,20,8,4.415,5.8,21.90937796
3233,201,27,7,20,8,7.185,3.8,21.89037221
3234,201,27,7,20,8,7.185,5.8,21.90290003
3235,201,27,7,20,8,10.185,3.8,21.95504868
3236,201,27,7,20,8,13.175,5.8,21.99498127
3237,201,27,7,20,8,15.885,3.8,21.86309841
3238,201,27,7,20,8,15.885,5.8,21.87059931
3239,202,18,5,21,8,4.415,3.8,22.82782693
3240,202,18,5,21,8,4.415,5.8,22.81721232
3241,202,18,5,21,8,7.185,3.8,22.84385414
3242,202,18,5,21,8,7.185,5.8,22.8391367
3243,202,18,5,21,8,10.185,3.8,22.87262055
3244,202,18,5,21,8,13.175,5.8,22.90857308
3245,202,18,5,21,8,15.885,3.8,22.79667405
3246,202,18,5,21,8,15.885,5.8,22.79811675
3247,203,15,11,22,8,4.415,3.8,23.80444825
3248,203,15,11,22,8,4.415,5.8,23.76463826
3249,203,15,11,22,8,7.185,3.8,23.82018671
3250,203,15,11,22,8,7.185,5.8,23.81501325
3251,203,15,11,22,8,10.185,3.8,23.83091319
3252,203,15,11,22,8,13.175,5.8,23.881848
3253,203,15,11,22,8,15.885,3.8,23.75936861
3254,203,15,11,22,8,15.885,5.8,23.75313447
3255,204,17,31,26,8,4.415,3.8,27.4798128
3256,204,17,31,26,8,4.415,5.8,27.45559513
3257,204,17,31,26,8,7.185,3.8,27.56936317
3258,204,17,31,26,8,7.185,5.8,27.56455268
3259,204,17,31,26,8,10.185,3.8,27.56302677
3260,204,17,31,26,8,13.175,5.8,27.59540196
3261,204,17,31,26,8,15.885,3.8,27.45134938
3262,204,17,31,26,8,15.885,5.8,27.46094881
3263,205,19,15,27,8,4.415,3.8,28.14684383
3264,205,19,15,27,8,4.415,5.8,28.17110739
3265,205,19,15,27,8,7.185,3.8,28.16255312
3266,205,19,15,27,8,7.185,5.8,28.17769433
3267,205,19,15,27,8,10.185,3.8,28.22315384
3268,205,19,15,27,8,13.175,5.8,28.24200163
3269,205,19,15,27,8,15.885,3.8,28.15477669
3270,205,19,15,27,8,15.885,5.8,28.15615103
3271,206,21,5,28,8,4.415,3.8,28.86682058
3272,206,21,5,28,8,4.415,5.8,28.93185328
3273,206,21,5,28,8,7.185,3.8,28.81390415
3274,206,21,5,28,8,7.185,5.8,28.85937398
3275,206,21,5,28,8,10.185,3.8,28.89360399
3276,206,21,5,28,8,13.175,5.8,28.93482539
3277,206,21,5,28,8,15.885,3.8,28.87921402
3278,206,21,5,28,8,15.885,5.8,28.90956369
3279,207,16,27,24,8,4.415,3.8,25.68535019
3280,207,16,27,24,8,4.415,5.8,25.66541232
3281,207,16,27,24,8,7.185,3.8,25.78252289
3282,207,16,27,24,8,7.185,5.8,25.77977609
3283,207,16,27,24,8,10.185,3.8,25.77584689
3284,207,16,27,24,8,13.175,5.8,25.81304999
3285,207,16,27,24,8,15.885,3.8,25.66267829
3286,207,16,27,24,8,15.885,5.8,25.66930261
3287,208,21,20,21,8,4.415,3.8,22.99450588
3288,208,21,20,21,8,4.415,5.8,22.97666385
3289,208,21,20,21,8,7.185,3.8,23.09852546
3290,208,21,20,21,8,7.185,5.8,23.09353718
3291,208,21,20,21,8,10.185,3.8,23.08830575
3292,208,21,20,21,8,13.175,5.8,23.1374224
3293,208,21,20,21,8,15.885,3.8,22.96728901
3294,208,21,20,21,8,15.885,5.8,22.96891292
3295,209,17,8,20,8,4.415,3.8,21.99710064
3296,209,17,8,20,8,4.415,5.8,21.97977681
3297,209,17,8,20,8,7.185,3.8,22.03314671
3298,209,17,8,20,8,7.185,5.8,22.01929845
3299,209,17,8,20,8,10.185,3.8,22.03770465
3300,209,17,8,20,8,13.175,5.8,22.09110165
3301,209,17,8,20,8,15.885,3.8,21.95905756
3302,209,17,8,20,8,15.885,5.8,21.95285356
3303,210,18,21,20,8,4.415,3.8,22.13530936
3304,210,18,21,20,8,4.415,5.8,22.11366726
3305,210,18,21,20,8,7.185,3.8,22.25032457
3306,210,18,21,20,8,7.185,5.8,22.24506398
3307,210,18,21,20,8,10.185,3.8,22.23180613
3308,210,18,21,20,8,13.175,5.8,22.28585979
3309,210,18,21,20,8,15.885,3.8,22.1066085
3310,210,18,21,20,8,15.885,5.8,22.1127725
3311,211,21,1,21,8,4.415,3.8,22.71406336
3312,211,21,1,21,8,4.415,5.8,22.76153258
3313,211,21,1,21,8,7.185,3.8,22.70316984
3314,211,21,1,21,8,7.185,5.8,22.71391507
3315,211,21,1,21,8,10.185,3.8,22.75297083
3316,211,21,1,21,8,13.175,5.8,22.72211514
3317,211,21,1,21,8,15.885,3.8,22.67720293
3318,211,21,1,21,8,15.885,5.8,22.70057833
3319,212,17,9,23,8,4.415,3.8,24.61446979
3320,212,17,9,23,8,4.415,5.8,24.61230855
3321,212,17,9,23,8,7.185,3.8,24.63512046
3322,212,17,9,23,8,7.185,5.8,24.62680679
3323,212,17,9,23,8,10.185,3.8,24.64933231
3324,212,17,9,23,8,13.175,5.8,24.70067806
3325,212,17,9,23,8,15.885,3.8,24.59538224
3326,212,17,9,23,8,15.885,5.8,24.59568059
3327,213,22,23,26,8,4.415,3.8,27.39288427
3328,213,22,23,26,8,4.415,5.8,27.37799303
3329,213,22,23,26,8,7.185,3.8,27.45892939
3330,213,22,23,26,8,7.185,5.8,27.46138058
3331,213,22,23,26,8,10.185,3.8,27.47239321
3332,213,22,23,26,8,13.175,5.8,27.50081101
3333,213,22,23,26,8,15.885,3.8,27.37337811
3334,213,22,23,26,8,15.885,5.8,27.37628456
3335,214,23,2,27,8,4.415,3.8,27.95146853
3336,214,23,2,27,8,4.415,5.8,27.9934273
3337,214,23,2,27,8,7.185,3.8,27.88314696
3338,214,23,2,27,8,7.185,5.8,27.91286621
3339,214,23,2,27,8,10.185,3.8,27.95350958
3340,214,23,2,27,8,13.175,5.8,27.979809
3341,214,23,2,27,8,15.885,3.8,27.94665794
3342,214,23,2,27,8,15.885,5.8,27.96111058
3343,215,15,19,27,8,4.415,3.8,28.26053719
3344,215,15,19,27,8,4.415,5.8,28.22593579
3345,215,15,19,27,8,7.185,3.8,28.29471446
3346,215,15,19,27,8,7.185,5.8,28.26528615
3347,215,15,19,27,8,10.185,3.8,28.28798071
3348,215,15,19,27,8,13.175,5.8,28.31904104
3349,215,15,19,27,8,15.885,3.8,28.22497579
3350,215,15,19,27,8,15.885,5.8,28.21436146
3351,216,13,24,21,8,4.415,3.8,23.03639665
3352,216,13,24,21,8,4.415,5.8,23.01771043
3353,216,13,24,21,8,7.185,3.8,23.1434925
3354,216,13,24,21,8,7.185,5.8,23.13781653
3355,216,13,24,21,8,10.185,3.8,23.12819406
3356,216,13,24,21,8,13.175,5.8,23.17629139
3357,216,13,24,21,8,15.885,3.8,23.01087912
3358,216,13,24,21,8,15.885,5.8,23.01013785
3359,217,13,13,26,8,4.415,3.8,27.31983522
3360,217,13,13,26,8,4.415,5.8,27.29773104
3361,217,13,13,26,8,7.185,3.8,27.33941906
3362,217,13,13,26,8,7.185,5.8,27.31773236
3363,217,13,13,26,8,10.185,3.8,27.35193077
3364,217,13,13,26,8,13.175,5.8,27.3896058
3365,217,13,13,26,8,15.885,3.8,27.29656905
3366,217,13,13,26,8,15.885,5.8,27.29502496
3367,218,19,25,28,8,4.415,3.8,29.17190802
3368,218,19,25,28,8,4.415,5.8,29.15283283
3369,218,19,25,28,8,7.185,3.8,29.23227653
3370,218,19,25,28,8,7.185,5.8,29.23568846
3371,218,19,25,28,8,10.185,3.8,29.24938418
3372,218,19,25,28,8,13.175,5.8,29.268797
3373,218,19,25,28,8,15.885,3.8,29.1526688
3374,218,19,25,28,8,15.885,5.8,29.16231493
3375,219,17,28,28,8,4.415,3.8,29.20394305
3376,219,17,28,28,8,4.415,5.8,29.18318543
3377,219,17,28,28,8,7.185,3.8,29.28870003
3378,219,17,28,28,8,7.185,5.8,29.27641794
3379,219,17,28,28,8,10.185,3.8,29.28034213
3380,219,17,28,28,8,13.175,5.8,29.31070748
3381,219,17,28,28,8,15.885,3.8,29.18710794
3382,219,17,28,28,8,15.885,5.8,29.19440762
3383,220,16,31,25,8,4.415,3.8,26.60329782
3384,220,16,31,25,8,4.415,5.8,26.57352164
3385,220,16,31,25,8,7.185,3.8,26.69700521
3386,220,16,31,25,8,7.185,5.8,26.68638263
3387,220,16,31,25,8,10.185,3.8,26.69260582
3388,220,16,31,25,8,13.175,5.8,26.7247026
3389,220,16,31,25,8,15.885,3.8,26.57456797
3390,220,16,31,25,8,15.885,5.8,26.58285667
3391,221,16,25,26,8,4.415,3.8,27.42024956
3392,221,16,25,26,8,4.415,5.8,27.40307796
3393,221,16,25,26,8,7.185,3.8,27.51112094
3394,221,16,25,26,8,7.185,5.8,27.50158656
3395,221,16,25,26,8,10.185,3.8,27.50145576
3396,221,16,25,26,8,13.175,5.8,27.53821787
3397,221,16,25,26,8,15.885,3.8,27.40714752
3398,221,16,25,26,8,15.885,5.8,27.40850918
3399,222,20,24,26,8,4.415,3.8,27.40937103
3400,222,20,24,26,8,4.415,5.8,27.3873849
3401,222,20,24,26,8,7.185,3.8,27.48185219
3402,222,20,24,26,8,7.185,5.8,27.4834687
3403,222,20,24,26,8,10.185,3.8,27.48825169
3404,222,20,24,26,8,13.175,5.8,27.51723097
3405,222,20,24,26,8,15.885,3.8,27.38738595
3406,222,20,24,26,8,15.885,5.8,27.39308571
3407,223,20,2,23,8,4.415,3.8,24.51635133
3408,223,20,2,23,8,4.415,5.8,24.52619532
3409,223,20,2,23,8,7.185,3.8,24.48048856
3410,223,20,2,23,8,7.185,5.8,24.49638218
3411,223,20,2,23,8,10.185,3.8,24.51309366
3412,223,20,2,23,8,13.175,5.8,24.56385321
3413,223,20,2,23,8,15.885,3.8,24.47943189
3414,223,20,2,23,8,15.885,5.8,24.48976703
3415,224,16,15,27,8,4.415,3.8,28.1938185
3416,224,16,15,27,8,4.415,5.8,28.18254962
3417,224,16,15,27,8,7.185,3.8,28.20299951
3418,224,16,15,27,8,7.185,5.8,28.20926708
3419,224,16,15,27,8,10.185,3.8,28.253206
3420,224,16,15,27,8,13.175,5.8,28.27402397
3421,224,16,15,27,8,15.885,3.8,28.182582
3422,224,16,15,27,8,15.885,5.8,28.18558654
3423,225,14,19,26,8,4.415,3.8,27.37426878
3424,225,14,19,26,8,4.415,5.8,27.35553545
3425,225,14,19,26,8,7.185,3.8,27.4260857
3426,225,14,19,26,8,7.185,5.8,27.42738365
3427,225,14,19,26,8,10.185,3.8,27.43451771
3428,225,14,19,26,8,13.175,5.8,27.46492131
3429,225,14,19,26,8,15.885,3.8,27.3517317
3430,225,14,19,26,8,15.885,5.8,27.34872015
3431,226,18,11,24,8,4.415,3.8,25.50643574
3432,226,18,11,24,8,4.415,5.8,25.50494929
3433,226,18,11,24,8,7.185,3.8,25.53331294
3434,226,18,11,24,8,7.185,5.8,25.51918517
3435,226,18,11,24,8,10.185,3.8,25.54170102
3436,226,18,11,24,8,13.175,5.8,25.58248668
3437,226,18,11,24,8,15.885,3.8,25.47914303
3438,226,18,11,24,8,15.885,5.8,25.47954651
3439,227,20,22,20,8,4.415,3.8,22.14517224
3440,227,20,22,20,8,4.415,5.8,22.12421832
3441,227,20,22,20,8,7.185,3.8,22.26348308
3442,227,20,22,20,8,7.185,5.8,22.2581833
3443,227,20,22,20,8,10.185,3.8,22.24231546
3444,227,20,22,20,8,13.175,5.8,22.29657252
3445,227,20,22,20,8,15.885,3.8,22.12048378
3446,227,20,22,20,8,15.885,5.8,22.1205746
3447,228,21,24,28,8,4.415,3.8,29.15752801
3448,228,21,24,28,8,4.415,5.8,29.14342012
3449,228,21,24,28,8,7.185,3.8,29.21258378
3450,228,21,24,28,8,7.185,5.8,29.21001997
3451,228,21,24,28,8,10.185,3.8,29.22805649
3452,228,21,24,28,8,13.175,5.8,29.24210928
3453,228,21,24,28,8,15.885,3.8,29.1417852
3454,228,21,24,28,8,15.885,5.8,29.15105127
3455,229,18,16,28,8,4.415,3.8,29.0381522
3456,229,18,16,28,8,4.415,5.8,29.0717736
3457,229,18,16,28,8,7.185,3.8,29.04760127
3458,229,18,16,28,8,7.185,5.8,29.05819512
3459,229,18,16,28,8,10.185,3.8,29.09518692
3460,229,18,16,28,8,13.175,5.8,29.07503963
3461,229,18,16,28,8,15.885,3.8,29.02389866
3462,229,18,16,28,8,15.885,5.8,29.04942866
3463,230,16,3,28,8,4.415,3.8,28.95686754
3464,230,16,3,28,8,4.415,5.8,28.9700314
3465,230,16,3,28,8,7.185,3.8,28.88800621
3466,230,16,3,28,8,7.185,5.8,28.85575785
3467,230,16,3,28,8,10.185,3.8,28.90884151
3468,230,16,3,28,8,13.175,5.8,28.89395475
3469,230,16,3,28,8,15.885,3.8,28.88262567
3470,230,16,3,28,8,15.885,5.8,28.97890484
3471,231,14,10,26,8,4.415,3.8,27.27712283
3472,231,14,10,26,8,4.415,5.8,27.27618408
3473,231,14,10,26,8,7.185,3.8,27.26058361
3474,231,14,10,26,8,7.185,5.8,27.27149298
3475,231,14,10,26,8,10.185,3.8,27.29058169
3476,231,14,10,26,8,13.175,5.8,27.28903928
3477,231,14,10,26,8,15.885,3.8,27.23237591
3478,231,14,10,26,8,15.885,5.8,27.25402104
3479,232,18,10,27,8,4.415,3.8,28.11499342
3480,232,18,10,27,8,4.415,5.8,28.13109138
3481,232,18,10,27,8,7.185,3.8,28.09337361
3482,232,18,10,27,8,7.185,5.8,28.10656669
3483,232,18,10,27,8,10.185,3.8,28.13483338
3484,232,18,10,27,8,13.175,5.8,28.1683854
3485,232,18,10,27,8,15.885,3.8,28.0996505
3486,232,18,10,27,8,15.885,5.8,28.10712329
3487,233,16,24,24,8,4.415,3.8,25.66261644
3488,233,16,24,24,8,4.415,5.8,25.6381722
3489,233,16,24,24,8,7.185,3.8,25.76069043
3490,233,16,24,24,8,7.185,5.8,25.74957837
3491,233,16,24,24,8,10.185,3.8,25.74633205
3492,233,16,24,24,8,13.175,5.8,25.78521551
3493,233,16,24,24,8,15.885,3.8,25.64050036
3494,233,16,24,24,8,15.885,5.8,25.64114214
3495,234,16,22,22,8,4.415,3.8,23.8909646
3496,234,16,22,22,8,4.415,5.8,23.86767616
3497,234,16,22,22,8,7.185,3.8,23.99807359
3498,234,16,22,22,8,7.185,5.8,23.99079605
3499,234,16,22,22,8,10.185,3.8,23.98593852
3500,234,16,22,22,8,13.175,5.8,24.02704426
3501,234,16,22,22,8,15.885,3.8,23.86708493
3502,234,16,22,22,8,15.885,5.8,23.86837346
3503,235,17,3,24,8,4.415,3.8,25.42999567
3504,235,17,3,24,8,4.415,5.8,25.4272469
3505,235,17,3,24,8,7.185,3.8,25.39518478
3506,235,17,3,24,8,7.185,5.8,25.40732043
