index,sim,tem,mass,n,occ,x,y,V
532,178,16,1,28,3,10.185,3.8,0.11714846
533,178,16,1,28,3,13.175,5.8,0.09902444
534,179,16,9,20,3,7.185,5.8,0.114024379
535,179,16,9,20,3,10.185,3.8,0.101755424
536,179,16,9,20,3,13.175,5.8,0.09927802
537,180,18,7,26,3,7.185,5.8,0.098861665
538,180,18,7,26,3,10.185,3.8,0.103288657
539,180,18,7,26,3,13.175,5.8,0.102531371
540,181,12,17,23,3,7.185,5.8,0.076654324
541,181,12,17,23,3,10.185,3.8,0.087416707
542,181,12,17,23,3,13.175,5.8,0.093610562
543,182,21,30,21,3,7.185,5.8,0.075929281
544,182,21,30,21,3,10.185,3.8,0.073480445
545,182,21,30,21,3,13.175,5.8,0.076700639
546,183,20,31,25,3,7.185,5.8,0.070924124
547,183,20,31,25,3,10.185,3.8,0.068338905
548,183,20,31,25,3,13.175,5.8,0.075019657
549,184,14,29,21,3,7.185,5.8,0.077580022
550,184,14,29,21,3,10.185,3.8,0.076436372
551,184,14,29,21,3,13.175,5.8,0.081968569
552,185,24,3,21,3,7.185,5.8,0.130062235
553,185,24,3,21,3,10.185,3.8,0.110601889
554,185,24,3,21,3,13.175,5.8,0.111823317
555,186,12,5,22,3,7.185,5.8,0.105042721
556,186,12,5,22,3,10.185,3.8,0.102194866
557,186,12,5,22,3,13.175,5.8,0.094865827
558,187,25,3,21,3,7.185,5.8,0.133817257
559,187,25,3,21,3,10.185,3.8,0.112032622
560,187,25,3,21,3,13.175,5.8,0.113839244
561,188,16,7,28,3,7.185,5.8,0.088290422
562,188,16,7,28,3,10.185,3.8,0.109875375
563,188,16,7,28,3,13.175,5.8,0.100664368
564,189,15,24,26,3,7.185,5.8,0.070476164
565,189,15,24,26,3,10.185,3.8,0.07725465
566,189,15,24,26,3,13.175,5.8,0.083523515
567,190,22,3,20,3,7.185,5.8,0.128697849
568,190,22,3,20,3,10.185,3.8,0.11273462
569,190,22,3,20,3,13.175,5.8,0.107301078
570,191,12,9,23,3,7.185,5.8,0.102780603
571,191,12,9,23,3,10.185,3.8,0.091930677
572,191,12,9,23,3,13.175,5.8,0.094497888
573,192,12,15,20,3,7.185,5.8,0.079180502
574,192,12,15,20,3,10.185,3.8,0.090850432
575,192,12,15,20,3,13.175,5.8,0.096614873
576,193,14,5,21,3,7.185,5.8,0.10609096
577,193,14,5,21,3,10.185,3.8,0.104544583
578,193,14,5,21,3,13.175,5.8,0.097874427
579,194,13,14,27,3,7.185,5.8,0.093805676
580,194,13,14,27,3,10.185,3.8,0.091343919
581,194,13,14,27,3,13.175,5.8,0.085500815
582,195,11,8,23,3,7.185,5.8,0.101900697
583,195,11,8,23,3,10.185,3.8,0.096898351
584,195,11,8,23,3,13.175,5.8,0.091400451
585,196,14,26,22,3,7.185,5.8,0.077899848
586,196,14,26,22,3,10.185,3.8,0.080381317
587,196,14,26,22,3,13.175,5.8,0.083816297
588,197,25,7,22,3,7.185,5.8,0.125166501
589,197,25,7,22,3,10.185,3.8,0.110781952
590,197,25,7,22,3,13.175,5.8,0.110206469
591,198,16,23,28,3,7.185,5.8,0.079445968
592,198,16,23,28,3,10.185,3.8,0.079792274
593,198,16,23,28,3,13.175,5.8,0.083827653
594,199,20,3,25,3,7.185,5.8,0.101149917
595,199,20,3,25,3,10.185,3.8,0.113355198
596,199,20,3,25,3,13.175,5.8,0.107759637
597,200,12,9,21,3,7.185,5.8,0.108616829
598,200,12,9,21,3,10.185,3.8,0.097496605
599,200,12,9,21,3,13.175,5.8,0.099244508
600,201,27,7,20,3,7.185,5.8,0.130183652
601,201,27,7,20,3,10.185,3.8,0.109879823
602,201,27,7,20,3,13.175,5.8,0.108874367
603,202,18,5,21,3,7.185,5.8,0.11411999
604,202,18,5,21,3,10.185,3.8,0.112217434
605,202,18,5,21,3,13.175,5.8,0.096717812
606,203,15,11,22,3,7.185,5.8,0.113909984
607,203,15,11,22,3,10.185,3.8,0.098864277
608,203,15,11,22,3,13.175,5.8,0.096375308
609,204,17,31,26,3,7.185,5.8,0.070227646
610,204,17,31,26,3,10.185,3.8,0.068873206
611,204,17,31,26,3,13.175,5.8,0.07460889
612,205,19,15,27,3,7.185,5.8,0.101914776
613,205,19,15,27,3,10.185,3.8,0.094774498
614,205,19,15,27,3,13.175,5.8,0.088990612
615,206,21,5,28,3,7.185,5.8,0.101118356
616,206,21,5,28,3,10.185,3.8,0.108239758
617,206,21,5,28,3,13.175,5.8,0.105728688
618,207,16,27,24,3,7.185,5.8,0.075752808
619,207,16,27,24,3,10.185,3.8,0.076911888
620,207,16,27,24,3,13.175,5.8,0.080459628
621,208,21,20,21,3,7.185,5.8,0.079788682
622,208,21,20,21,3,10.185,3.8,0.086665832
623,208,21,20,21,3,13.175,5.8,0.092701597
624,209,17,8,20,3,7.185,5.8,0.113373488
625,209,17,8,20,3,10.185,3.8,0.103675437
626,209,17,8,20,3,13.175,5.8,0.099253351
627,210,18,21,20,3,7.185,5.8,0.084432497
628,210,18,21,20,3,10.185,3.8,0.087045997
629,210,18,21,20,3,13.175,5.8,0.089627977
630,211,21,1,21,3,7.185,5.8,0.113360194
631,211,21,1,21,3,10.185,3.8,0.115344808
632,211,21,1,21,3,13.175,5.8,0.104695675
633,212,17,9,23,3,7.185,5.8,0.105477538
634,212,17,9,23,3,10.185,3.8,0.105287056
635,212,17,9,23,3,13.175,5.8,0.094256896
636,213,22,23,26,3,7.185,5.8,0.071535421
637,213,22,23,26,3,10.185,3.8,0.077242407
638,213,22,23,26,3,13.175,5.8,0.088053945
639,214,23,2,27,3,7.185,5.8,0.127435581
640,214,23,2,27,3,10.185,3.8,0.127594009
641,214,23,2,27,3,13.175,5.8,0.107066188
642,215,15,19,27,3,7.185,5.8,0.101228951
643,215,15,19,27,3,10.185,3.8,0.086054915
644,215,15,19,27,3,13.175,5.8,0.086979975
645,216,13,24,21,3,7.185,5.8,0.080413179
646,216,13,24,21,3,10.185,3.8,0.08290681
647,216,13,24,21,3,13.175,5.8,0.086525705
648,217,13,13,26,3,7.185,5.8,0.102496679
649,217,13,13,26,3,10.185,3.8,0.093625047
650,217,13,13,26,3,13.175,5.8,0.08805156
651,218,19,25,28,3,7.185,5.8,0.0672812
652,218,19,25,28,3,10.185,3.8,0.072798602
653,218,19,25,28,3,13.175,5.8,0.083486895
654,219,17,28,28,3,7.185,5.8,0.070822285
655,219,17,28,28,3,10.185,3.8,0.071478123
656,219,17,28,28,3,13.175,5.8,0.077333173
657,220,16,31,25,3,7.185,5.8,0.071514371
658,220,16,31,25,3,10.185,3.8,0.069542683
659,220,16,31,25,3,13.175,5.8,0.075917924
660,221,16,25,26,3,7.185,5.8,0.072833211
661,221,16,25,26,3,10.185,3.8,0.076483312
662,221,16,25,26,3,13.175,5.8,0.082144196
663,222,20,24,26,3,7.185,5.8,0.068289191
664,222,20,24,26,3,10.185,3.8,0.076632704
665,222,20,24,26,3,13.175,5.8,0.086361653
666,223,20,2,23,3,7.185,5.8,0.110003489
667,223,20,2,23,3,10.185,3.8,0.112070194
668,223,20,2,23,3,13.175,5.8,0.104590969
669,224,16,15,27,3,7.185,5.8,0.099252685
670,224,16,15,27,3,10.185,3.8,0.094885582
671,224,16,15,27,3,13.175,5.8,0.086277855
672,225,14,19,26,3,7.185,5.8,0.091423884
673,225,14,19,26,3,10.185,3.8,0.084988352
674,225,14,19,26,3,13.175,5.8,0.089354104
675,226,18,11,24,3,7.185,5.8,0.10593505
676,226,18,11,24,3,10.185,3.8,0.102365113
677,226,18,11,24,3,13.175,5.8,0.093913649
678,227,20,22,20,3,7.185,5.8,0.084163202
679,227,20,22,20,3,10.185,3.8,0.085884251
680,227,20,22,20,3,13.175,5.8,0.087788262
681,228,21,24,28,3,7.185,5.8,0.078577523
682,228,21,24,28,3,10.185,3.8,0.075283494
683,228,21,24,28,3,13.175,5.8,0.085698992
684,229,18,16,28,3,7.185,5.8,0.098139962
685,229,18,16,28,3,10.185,3.8,0.094184816
686,229,18,16,28,3,13.175,5.8,0.087227364
687,230,16,3,28,3,7.185,5.8,0.097290127
688,230,16,3,28,3,10.185,3.8,0.102601972
689,230,16,3,28,3,13.175,5.8,0.098720252
690,231,14,10,26,3,7.185,5.8,0.101252259
691,231,14,10,26,3,10.185,3.8,0.099175543
692,231,14,10,26,3,13.175,5.8,0.093243004
693,232,18,10,27,3,7.185,5.8,0.097647013
694,232,18,10,27,3,10.185,3.8,0.097306659
695,232,18,10,27,3,13.175,5.8,0.093055834
696,233,16,24,24,3,7.185,5.8,0.078127
697,233,16,24,24,3,10.185,3.8,0.080433021
698,233,16,24,24,3,13.175,5.8,0.084127751
699,234,16,22,22,3,7.185,5.8,0.081095226
700,234,16,22,22,3,10.185,3.8,0.083659724
701,234,16,22,22,3,13.175,5.8,0.087629506
702,235,17,3,24,3,7.185,5.8,0.09960282
703,235,17,3,24,3,10.185,3.8,0.114596093
704,235,17,3,24,3,13.175,5.8,0.105587608
705,236,20,5,22,3,7.185,5.8,0.108036709
706,236,20,5,22,3,10.185,3.8,0.112322916
707,236,20,5,22,3,13.175,5.8,0.099330388
708,237,14,3,26,3,7.185,5.8,0.09145784
709,237,14,3,26,3,10.185,3.8,0.113053334
710,237,14,3,26,3,13.175,5.8,0.102143645
711,238,22,29,24,3,7.185,5.8,0.073419369
712,238,22,29,24,3,10.185,3.8,0.072882747
713,238,22,29,24,3,13.175,5.8,0.080484876
714,239,18,24,22,3,7.185,5.8,0.080659595
715,239,18,24,22,3,10.185,3.8,0.082062182
716,239,18,24,22,3,13.175,5.8,0.085113381
717,240,11,15,27,3,7.185,5.8,0.098114678
718,240,11,15,27,3,10.185,3.8,0.087180913
719,240,11,15,27,3,13.175,5.8,0.086224652
720,241,17,22,21,3,7.185,5.8,0.082761365
721,241,17,22,21,3,10.185,3.8,0.085054177
722,241,17,22,21,3,13.175,5.8,0.087953357
723,242,22,28,21,3,7.185,5.8,0.076987906
724,242,22,28,21,3,10.185,3.8,0.075722614
725,242,22,28,21,3,13.175,5.8,0.081213944
726,243,19,30,26,3,7.185,5.8,0.071195323
727,243,19,30,26,3,10.185,3.8,0.070188826
728,243,19,30,26,3,13.175,5.8,0.075991886
729,244,20,29,25,3,7.185,5.8,0.073088307
730,244,20,29,25,3,10.185,3.8,0.072705745
731,244,20,29,25,3,13.175,5.8,0.078160493
732,245,17,15,23,3,7.185,5.8,0.110419412
733,245,17,15,23,3,10.185,3.8,0.094815962
734,245,17,15,23,3,13.175,5.8,0.09346837
735,246,14,3,28,3,7.185,5.8,0.099372823
736,246,14,3,28,3,10.185,3.8,0.105463529
737,246,14,3,28,3,13.175,5.8,0.096060298
738,247,26,7,21,3,7.185,5.8,0.127778293
739,247,26,7,21,3,10.185,3.8,0.110011807
740,247,26,7,21,3,13.175,5.8,0.108569267
741,248,16,10,20,3,7.185,5.8,0.116229847
742,248,16,10,20,3,10.185,3.8,0.100233478
743,248,16,10,20,3,13.175,5.8,0.099739729
744,249,22,29,21,3,7.185,5.8,0.076411891
745,249,22,29,21,3,10.185,3.8,0.073796931
746,249,22,29,21,3,13.175,5.8,0.078876877
747,250,22,10,21,3,7.185,5.8,0.115209206
748,250,22,10,21,3,10.185,3.8,0.102164135
749,250,22,10,21,3,13.175,5.8,0.097936176
750,251,15,9,21,3,7.185,5.8,0.112858432
751,251,15,9,21,3,10.185,3.8,0.100820225
752,251,15,9,21,3,13.175,5.8,0.097848395
753,252,16,16,28,3,7.185,5.8,0.101760292
754,252,16,16,28,3,10.185,3.8,0.091884798
755,252,16,16,28,3,13.175,5.8,0.086370327
756,253,16,7,21,3,7.185,5.8,0.114846077
757,253,16,7,21,3,10.185,3.8,0.10302319
758,253,16,7,21,3,13.175,5.8,0.09896244
759,254,13,20,23,3,7.185,5.8,0.07530081
760,254,13,20,23,3,10.185,3.8,0.083995462
761,254,13,20,23,3,13.175,5.8,0.089512299
762,255,20,8,23,3,7.185,5.8,0.118090881
763,255,20,8,23,3,10.185,3.8,0.108771471
764,255,20,8,23,3,13.175,5.8,0.098104365
765,256,18,24,23,3,7.185,5.8,0.080024708
766,256,18,24,23,3,10.185,3.8,0.081736707
767,256,18,24,23,3,13.175,5.8,0.085175014
768,257,21,19,22,3,7.185,5.8,0.076315499
769,257,21,19,22,3,10.185,3.8,0.085854895
770,257,21,19,22,3,13.175,5.8,0.094331867
771,258,11,6,25,3,7.185,5.8,0.093048554
772,258,11,6,25,3,10.185,3.8,0.088428267
773,258,11,6,25,3,13.175,5.8,0.08674082
774,259,12,5,20,3,7.185,5.8,0.10846309
775,259,12,5,20,3,10.185,3.8,0.104850297
776,259,12,5,20,3,13.175,5.8,0.096173917
777,260,13,2,20,3,7.185,5.8,0.109973923
778,260,13,2,20,3,10.185,3.8,0.111874303
779,260,13,2,20,3,13.175,5.8,0.100206876
780,261,18,14,28,3,7.185,5.8,0.101174056
781,261,18,14,28,3,10.185,3.8,0.09692778
782,261,18,14,28,3,13.175,5.8,0.08944122
783,262,14,21,25,3,7.185,5.8,0.070195038
784,262,14,21,25,3,10.185,3.8,0.082284029
785,262,14,21,25,3,13.175,5.8,0.087549058
786,263,20,11,25,3,7.185,5.8,0.117349871
787,263,20,11,25,3,10.185,3.8,0.099218458
788,263,20,11,25,3,13.175,5.8,0.095897836
789,264,13,9,25,3,7.185,5.8,0.094605953
790,264,13,9,25,3,10.185,3.8,0.099445641
791,264,13,9,25,3,13.175,5.8,0.090465803
792,265,19,3,21,3,7.185,5.8,0.111312798
793,265,19,3,21,3,10.185,3.8,0.114163545
794,265,19,3,21,3,13.175,5.8,0.100036692
795,266,16,23,24,3,7.185,5.8,0.076318865
796,266,16,23,24,3,10.185,3.8,0.080656105
797,266,16,23,24,3,13.175,5.8,0.085788781
798,267,13,16,23,3,7.185,5.8,0.086809839
799,267,13,16,23,3,10.185,3.8,0.089309192
800,267,13,16,23,3,13.175,5.8,0.094813713
801,268,21,21,26,3,7.185,5.8,0.089892526
802,268,21,21,26,3,10.185,3.8,0.08423491
803,268,21,21,26,3,13.175,5.8,0.09132054
804,269,17,26,28,3,7.185,5.8,0.065486289
805,269,17,26,28,3,10.185,3.8,0.072762433
806,269,17,26,28,3,13.175,5.8,0.080834108
807,270,20,1,28,3,7.185,5.8,0.106032497
808,270,20,1,28,3,10.185,3.8,0.120370636
809,270,20,1,28,3,13.175,5.8,0.106667149
810,271,12,6,22,3,7.185,5.8,0.105378329
811,271,12,6,22,3,10.185,3.8,0.101222073
812,271,12,6,22,3,13.175,5.8,0.093543784
813,272,21,23,23,3,7.185,5.8,0.080044719
814,272,21,23,23,3,10.185,3.8,0.082705475
815,272,21,23,23,3,13.175,5.8,0.087747774
816,273,19,12,21,3,7.185,5.8,0.115395248
817,273,19,12,21,3,10.185,3.8,0.099841948
818,273,19,12,21,3,13.175,5.8,0.095093153
819,274,15,21,28,3,7.185,5.8,0.091829402
820,274,15,21,28,3,10.185,3.8,0.082893377
821,274,15,21,28,3,13.175,5.8,0.084671413
822,275,16,19,23,3,7.185,5.8,0.075029084
823,275,16,19,23,3,10.185,3.8,0.086970584
824,275,16,19,23,3,13.175,5.8,0.091425913
825,276,14,20,28,3,7.185,5.8,0.097280377
826,276,14,20,28,3,10.185,3.8,0.083049058
827,276,14,20,28,3,13.175,5.8,0.085286533
828,277,20,15,27,3,7.185,5.8,0.107655405
829,277,20,15,27,3,10.185,3.8,0.0945197
830,277,20,15,27,3,13.175,5.8,0.091309363
831,278,17,17,21,3,7.185,5.8,0.079057193
832,278,17,17,21,3,10.185,3.8,0.090798604
833,278,17,17,21,3,13.175,5.8,0.094535546
834,279,22,11,24,3,7.185,5.8,0.122806411
835,279,22,11,24,3,10.185,3.8,0.101239337
836,279,22,11,24,3,13.175,5.8,0.099918051
837,280,13,25,27,3,7.185,5.8,0.070148377
838,280,13,25,27,3,10.185,3.8,0.075283648
839,280,13,25,27,3,13.175,5.8,0.080854562
840,281,15,23,20,3,7.185,5.8,0.082264379
841,281,15,23,20,3,10.185,3.8,0.084527644
842,281,15,23,20,3,13.175,5.8,0.087541925
843,282,19,6,22,3,7.185,5.8,0.109846684
844,282,19,6,22,3,10.185,3.8,0.110223748
845,282,19,6,22,3,13.175,5.8,0.097935737
846,283,17,6,20,3,7.185,5.8,0.111435924
847,283,17,6,20,3,10.185,3.8,0.106399689
848,283,17,6,20,3,13.175,5.8,0.098550881
849,284,17,8,23,3,7.185,5.8,0.108226803
850,284,17,8,23,3,10.185,3.8,0.107813229
851,284,17,8,23,3,13.175,5.8,0.094899985
852,285,16,4,25,3,7.185,5.8,0.097378639
853,285,16,4,25,3,10.185,3.8,0.101305422
854,285,16,4,25,3,13.175,5.8,0.099261096
855,286,13,26,25,3,7.185,5.8,0.075643293
856,286,13,26,25,3,10.185,3.8,0.076933879
857,286,13,26,25,3,13.175,5.8,0.080630908
858,287,15,23,21,3,7.185,5.8,0.081717397
859,287,15,23,21,3,10.185,3.8,0.083768269
860,287,15,23,21,3,13.175,5.8,0.086761116
861,288,20,28,25,3,7.185,5.8,0.074698032
862,288,20,28,25,3,10.185,3.8,0.074754341
863,288,20,28,25,3,13.175,5.8,0.078260839
864,289,19,13,25,3,7.185,5.8,0.107240005
865,289,19,13,25,3,10.185,3.8,0.096267814
866,289,19,13,25,3,13.175,5.8,0.092235691
867,290,16,14,26,3,7.185,5.8,0.102740001
868,290,16,14,26,3,10.185,3.8,0.095346482
869,290,16,14,26,3,13.175,5.8,0.088899882
870,291,20,7,26,3,7.185,5.8,0.10205167
871,291,20,7,26,3,10.185,3.8,0.11247336
872,291,20,7,26,3,13.175,5.8,0.098764154
873,292,15,2,24,3,7.185,5.8,0.096658658
874,292,15,2,24,3,10.185,3.8,0.101310618
875,292,15,2,24,3,13.175,5.8,0.09807857
876,293,21,29,24,3,7.185,5.8,0.073603321
877,293,21,29,24,3,10.185,3.8,0.072803894
878,293,21,29,24,3,13.175,5.8,0.079915172
879,294,27,4,27,3,7.185,5.8,0.132608206
880,294,27,4,27,3,10.185,3.8,0.110569174
881,294,27,4,27,3,13.175,5.8,0.127260618
882,295,13,6,25,3,7.185,5.8,0.097053209
883,295,13,6,25,3,10.185,3.8,0.105244608
884,295,13,6,25,3,13.175,5.8,0.098447457
885,296,23,9,22,3,7.185,5.8,0.119944945
886,296,23,9,22,3,10.185,3.8,0.106490941
887,296,23,9,22,3,13.175,5.8,0.101536867
888,297,17,7,23,3,7.185,5.8,0.105600356
889,297,17,7,23,3,10.185,3.8,0.111032794
890,297,17,7,23,3,13.175,5.8,0.096204911
891,298,19,18,20,3,7.185,5.8,0.079146688
892,298,19,18,20,3,10.185,3.8,0.089112022
893,298,19,18,20,3,13.175,5.8,0.094641359
894,299,19,15,24,3,7.185,5.8,0.109754831
895,299,19,15,24,3,10.185,3.8,0.09555133
896,299,19,15,24,3,13.175,5.8,0.090728522
897,300,15,31,28,3,7.185,5.8,0.068372103
898,300,15,31,28,3,10.185,3.8,0.067643686
899,300,15,31,28,3,13.175,5.8,0.072299117
900,301,12,1,25,3,7.185,5.8,0.099886217
901,301,12,1,25,3,10.185,3.8,0.096209007
902,301,12,1,25,3,13.175,5.8,0.097159983
903,302,16,25,25,3,7.185,5.8,0.076528475
904,302,16,25,25,3,10.185,3.8,0.077682542
905,302,16,25,25,3,13.175,5.8,0.082421417
906,303,15,2,21,3,7.185,5.8,0.106882678
907,303,15,2,21,3,10.185,3.8,0.107063174
908,303,15,2,21,3,13.175,5.8,0.101431323
909,304,22,15,26,3,7.185,5.8,0.106572871
910,304,22,15,26,3,10.185,3.8,0.096401103
911,304,22,15,26,3,13.175,5.8,0.093407481
912,305,22,30,25,3,7.185,5.8,0.071564175
913,305,22,30,25,3,10.185,3.8,0.070551785
914,305,22,30,25,3,13.175,5.8,0.078153675
915,306,17,29,27,3,7.185,5.8,0.071981847
916,306,17,29,27,3,10.185,3.8,0.071589924
917,306,17,29,27,3,13.175,5.8,0.076223825
918,307,24,1,23,3,7.185,5.8,0.133535687
919,307,24,1,23,3,10.185,3.8,0.112693097
920,307,24,1,23,3,13.175,5.8,0.121343695
921,308,14,20,25,3,7.185,5.8,0.074161231
922,308,14,20,25,3,10.185,3.8,0.083765943
923,308,14,20,25,3,13.175,5.8,0.088666586
924,309,17,11,28,3,7.185,5.8,0.093191434
925,309,17,11,28,3,10.185,3.8,0.100793779
926,309,17,11,28,3,13.175,5.8,0.091648268
927,310,13,12,27,3,7.185,5.8,0.090415115
928,310,13,12,27,3,10.185,3.8,0.095127956
929,310,13,12,27,3,13.175,5.8,0.087198984
930,311,21,1,20,3,7.185,5.8,0.112307354
931,311,21,1,20,3,10.185,3.8,0.113089292
932,311,21,1,20,3,13.175,5.8,0.106376175
933,312,21,17,23,3,7.185,5.8,0.103312472
934,312,21,17,23,3,10.185,3.8,0.094221687
935,312,21,17,23,3,13.175,5.8,0.094107099
936,313,19,30,22,3,7.185,5.8,0.075101198
937,313,19,30,22,3,10.185,3.8,0.07283181
938,313,19,30,22,3,13.175,5.8,0.077131606
939,314,17,9,21,3,7.185,5.8,0.110716108
940,314,17,9,21,3,10.185,3.8,0.102630617
941,314,17,9,21,3,13.175,5.8,0.097376174
942,315,20,24,27,3,7.185,5.8,0.0692837
943,315,20,24,27,3,10.185,3.8,0.074804568
944,315,20,24,27,3,13.175,5.8,0.085284228
945,316,22,11,25,3,7.185,5.8,0.122181681
946,316,22,11,25,3,10.185,3.8,0.099711343
947,316,22,11,25,3,13.175,5.8,0.102366498
948,317,26,8,24,3,7.185,5.8,0.125488462
949,317,26,8,24,3,10.185,3.8,0.107698096
950,317,26,8,24,3,13.175,5.8,0.102190645
951,318,16,11,21,3,7.185,5.8,0.114999915
952,318,16,11,21,3,10.185,3.8,0.098627883
953,318,16,11,21,3,13.175,5.8,0.098014549
954,319,14,22,20,3,7.185,5.8,0.082935321
955,319,14,22,20,3,10.185,3.8,0.085269387
956,319,14,22,20,3,13.175,5.8,0.088598493
957,320,15,27,28,3,7.185,5.8,0.069399785
958,320,15,27,28,3,10.185,3.8,0.072209516
959,320,15,27,28,3,13.175,5.8,0.077891447
960,321,27,9,21,3,7.185,5.8,0.1271869
961,321,27,9,21,3,10.185,3.8,0.10722817
962,321,27,9,21,3,13.175,5.8,0.106584564
963,322,17,30,22,3,7.185,5.8,0.075546654
964,322,17,30,22,3,10.185,3.8,0.073101527
965,322,17,30,22,3,13.175,5.8,0.078023971
966,323,12,1,22,3,7.185,5.8,0.113907755
967,323,12,1,22,3,10.185,3.8,0.118053744
968,323,12,1,22,3,13.175,5.8,0.096195978
969,324,15,1,25,3,7.185,5.8,0.092250622
970,324,15,1,25,3,10.185,3.8,0.101446314
971,324,15,1,25,3,13.175,5.8,0.130943014
972,325,20,7,25,3,7.185,5.8,0.104061183
973,325,20,7,25,3,10.185,3.8,0.10657865
974,325,20,7,25,3,13.175,5.8,0.099055055
975,326,12,3,20,3,7.185,5.8,0.108360141
976,326,12,3,20,3,10.185,3.8,0.104090918
977,326,12,3,20,3,13.175,5.8,0.096852189
978,327,17,21,26,3,7.185,5.8,0.0846061
979,327,17,21,26,3,10.185,3.8,0.083979248
980,327,17,21,26,3,13.175,5.8,0.087294924
981,328,20,22,27,3,7.185,5.8,0.08833596
982,328,20,22,27,3,10.185,3.8,0.082474481
983,328,20,22,27,3,13.175,5.8,0.089102742
984,329,18,9,24,3,7.185,5.8,0.108092344
985,329,18,9,24,3,10.185,3.8,0.10379841
986,329,18,9,24,3,13.175,5.8,0.094577847
987,330,16,16,21,3,7.185,5.8,0.084286331
988,330,16,16,21,3,10.185,3.8,0.092007252
989,330,16,16,21,3,13.175,5.8,0.095200302
990,331,18,10,20,3,7.185,5.8,0.115442456
991,331,18,10,20,3,10.185,3.8,0.102447857
992,331,18,10,20,3,13.175,5.8,0.098824182
993,332,25,8,21,3,7.185,5.8,0.125353821
994,332,25,8,21,3,10.185,3.8,0.10707327
995,332,25,8,21,3,13.175,5.8,0.105500498
996,333,13,17,21,3,7.185,5.8,0.077788807
997,333,13,17,21,3,10.185,3.8,0.088444117
998,333,13,17,21,3,13.175,5.8,0.093833855
999,334,24,3,20,3,7.185,5.8,0.133738232
1000,334,24,3,20,3,10.185,3.8,0.114438475
1001,334,24,3,20,3,13.175,5.8,0.10812821
1002,335,15,31,23,3,7.185,5.8,0.073998985
1003,335,15,31,23,3,10.185,3.8,0.071852913
1004,335,15,31,23,3,13.175,5.8,0.076535153
1005,336,12,12,28,3,7.185,5.8,0.089142171
1006,336,12,12,28,3,10.185,3.8,0.1039115
1007,336,12,12,28,3,13.175,5.8,0.081126189
1008,337,21,9,25,3,7.185,5.8,0.119309325
1009,337,21,9,25,3,10.185,3.8,0.101842721
1010,337,21,9,25,3,13.175,5.8,0.099416981
1011,338,20,8,26,3,7.185,5.8,0.101763653
1012,338,20,8,26,3,10.185,3.8,0.105509373
1013,338,20,8,26,3,13.175,5.8,0.098561095
1014,339,19,25,22,3,7.185,5.8,0.079869892
1015,339,19,25,22,3,10.185,3.8,0.081031708
1016,339,19,25,22,3,13.175,5.8,0.083608878
1017,340,17,27,20,3,7.185,5.8,0.079241129
1018,340,17,27,20,3,10.185,3.8,0.078570168
1019,340,17,27,20,3,13.175,5.8,0.083522148
1020,341,23,2,24,3,7.185,5.8,0.129219814
1021,341,23,2,24,3,10.185,3.8,0.109906637
1022,341,23,2,24,3,13.175,5.8,0.11066812
1023,342,20,10,27,3,7.185,5.8,0.101426014
1024,342,20,10,27,3,10.185,3.8,0.100327717
1025,342,20,10,27,3,13.175,5.8,0.094737515
1026,343,20,28,24,3,7.185,5.8,0.074835669
1027,343,20,28,24,3,10.185,3.8,0.074941324
1028,343,20,28,24,3,13.175,5.8,0.079913932
1029,344,19,31,26,3,7.185,5.8,0.069999333
1030,344,19,31,26,3,10.185,3.8,0.067963418
1031,344,19,31,26,3,13.175,5.8,0.07476452
1032,345,12,12,25,3,7.185,5.8,0.101049092
1033,345,12,12,25,3,10.185,3.8,0.088047239
1034,345,12,12,25,3,13.175,5.8,0.089603788
1035,346,17,14,23,3,7.185,5.8,0.112370946
1036,346,17,14,23,3,10.185,3.8,0.096169892
1037,346,17,14,23,3,13.175,5.8,0.093736417
1038,347,20,29,21,3,7.185,5.8,0.076600718
1039,347,20,29,21,3,10.185,3.8,0.074639929
1040,347,20,29,21,3,13.175,5.8,0.079011772
1041,348,15,27,24,3,7.185,5.8,0.075843335
1042,348,15,27,24,3,10.185,3.8,0.077069559
1043,348,15,27,24,3,13.175,5.8,0.080583502
1044,349,15,11,28,3,7.185,5.8,0.093159291
1045,349,15,11,28,3,10.185,3.8,0.09641875
1046,349,15,11,28,3,13.175,5.8,0.085136387
1047,350,19,1,25,3,7.185,5.8,0.100714105
1048,350,19,1,25,3,10.185,3.8,0.117811779
1049,350,19,1,25,3,13.175,5.8,0.105482335
1050,351,15,14,21,3,7.185,5.8,0.099353711
1051,351,15,14,21,3,10.185,3.8,0.093971009
1052,351,15,14,21,3,13.175,5.8,0.097683351
1053,352,19,2,21,3,7.185,5.8,0.114799508
1054,352,19,2,21,3,10.185,3.8,0.113690854
1055,352,19,2,21,3,13.175,5.8,0.104689462
1056,353,12,3,22,3,7.185,5.8,0.09892263
1057,353,12,3,22,3,10.185,3.8,0.104092086
1058,353,12,3,22,3,13.175,5.8,0.090872556
1059,354,14,9,22,3,7.185,5.8,0.108484098
1060,354,14,9,22,3,10.185,3.8,0.100437119
1061,354,14,9,22,3,13.175,5.8,0.095242108
1062,355,22,28,28,3,7.185,5.8,0.070906895
1063,355,22,28,28,3,10.185,3.8,0.072247382
1064,355,22,28,28,3,13.175,5.8,0.077561649
1065,356,20,22,21,3,7.185,5.8,0.083268525
1066,356,20,22,21,3,10.185,3.8,0.085443609
